[00:00:00] 欢迎收听
[00:20:40] 我本来就不容易对他说
[00:20:42] 我非常非常的相信
[00:20:44] 他会喷到哪里去
[00:20:45] 那刚好行情震荡
[00:20:46] 我就把现金收回来
[00:20:48] 对
[00:20:48] 所以我今天也还是做了减压的动作
[00:20:51] 那会不会减压旧台股
[00:20:52] 我不知道
[00:20:53] 那是不是减压就代表不抗好期别
[00:20:55] 不是
[00:20:55] 真的不是
[00:20:56] 那我在想说
[00:20:57] 如果接下来
[00:20:58] 明后天这个反弹
[00:20:59] 无力又下去
[00:21:00] 我一样会补一些ETF
[00:21:02] 因为在月线下嘛
[00:21:03] 对
[00:21:03] 但如果事情又回稳的话
[00:21:05] 那我可能就会再度的检视
[00:21:07] 这些所谓的中小型股
[00:21:09] 谁跌的比较深
[00:21:10] 像等一下我们会聊
[00:21:11] 康宁
[00:21:11] 有一个所谓的玻璃桥接技术
[00:21:13] 可能会量产
[00:21:14] 也许会打到台湾的CPU厂商
[00:21:16] 那到底CPU还有没有救呢
[00:21:18] 我可能就去思考这件事情
[00:21:20] 即使他们大部分的线型都蛮丑的
[00:21:22] 对啊
[00:21:23] 所以我们跟大家讲
[00:21:24] 就是说
[00:21:24] 七八九月应该是今年
[00:21:27] 我觉得是
[00:21:27] 你下半年要拼计效
[00:21:29] 最重要的三个月份
[00:21:30] 因为第一个
[00:21:31] 刚提到嘛
[00:21:32] 七八九月是除全息的旺季
[00:21:34] 所以很多股票如果你不想要领袭的话
[00:21:36] 其实有相对低点可以买
[00:21:38] 那第二件事情
[00:21:39] 七八九月一般来讲
[00:21:40] 也是一个比较轻荒不接的时候
[00:21:42] 因为这个VIA鲁病
[00:21:44] 应该是第四季会量产
[00:21:45] 所以很多可能业绩部分
[00:21:47] 它也会有一些
[00:21:48] 可能这个规格改变
[00:21:50] 或说整个这个相关的良率不佳
[00:21:53] 那可能地延出货的情况
[00:21:55] 所以你会发现到
[00:21:56] 有些股票它可能跌下
[00:21:57] 会跌得比较凶
[00:21:58] 所以我觉得这时间点
[00:22:00] 可能不是大家贸然觉得
[00:22:01] 我过去觉得散热很好
[00:22:03] 我接散热
[00:22:03] 我觉得CPU很好
[00:22:05] 我觉得CPU
[00:22:05] 我觉得这时候可能就要去无存清
[00:22:08] 你真的要花很多时间去找这些公司
[00:22:11] 他们技术的一个领先的优势在哪里
[00:22:13] 会不会有被取代的一个压力
[00:22:15] 所以我觉得如果以大方向来讲
[00:22:18] 我们还是回归到
[00:22:19] 那现阶段
[00:22:20] AI的资本支出还会继续下去
[00:22:22] 所以如果你七八九月要去布局所谓的
[00:22:26] 比较有效率的一些相关的族群的话
[00:22:29] 我觉得就回归到
[00:22:30] 那现在到底卡住AI建设的瓶颈的产业有哪些
[00:22:34] 我觉得你找到这种产业的话
[00:22:36] 他们基本上来讲就是因为他们缺的很严重
[00:22:39] 所以股价有拉回
[00:22:41] 后面其实在业绩或说在整个法人买盘
[00:22:44] 也更容易回流
[00:22:45] 更容易创造型高
[00:22:46] 所以我觉得从这大方向来看
[00:22:48] 你就可以看到最近这些各家大厂
[00:22:50] AI的最大声的是在哪里
[00:22:52] 第一个应该是记忆体
[00:22:53] 记忆体
[00:22:54] 对 记忆体缺的很严重
[00:22:55] 所以苹果啊微软都要涨价
[00:22:57] 就是因为拿不到记忆体
[00:22:59] 那我觉得记忆体也是
[00:23:00] 大家可能在七八九月
[00:23:02] 尤其是如果遇到大跌的时候
[00:23:04] 我觉得可以去做一个考虑的
[00:23:06] 因为像刚刚赵华所说的
[00:23:07] 你可以确定的是第二季的季报
[00:23:09] 记忆体应该还是台湾最好的一个族群
[00:23:12] 所以到了八月中以前
[00:23:14] 会有所谓季报的公布
[00:23:15] 那这些季节股票
[00:23:17] 如果有回到相对低档区的话
[00:23:18] 我觉得是可以留意的
[00:23:19] 他们有业绩的保护
[00:23:21] 而且是目前瓶颈卡的
[00:23:22] 严重的一个产业
[00:23:23] 那第二块会缺的在哪
[00:23:25] 就缺所谓的电
[00:23:26] 所以相关的电力电源
[00:23:29] 被动主动元件
[00:23:31] 都是跟电有关的
[00:23:32] 那他们也会是因为现在
[00:23:34] 卡住整个AI建设的重要瓶颈
[00:23:37] 所以各家厂商都会想尽办法
[00:23:39] 去解决这样的瓶颈的问题
[00:23:41] 所以理论上来讲
[00:23:42] 搭到供应链当中的商机的
[00:23:45] 应该都会是接下来
[00:23:46] 我觉得有机会维持强势表现的
[00:23:48] 所以不管是主动元件的
[00:23:50] 功率元件
[00:23:50] 或被动元件的整个族群
[00:23:52] 你看今天电容说要涨价
[00:23:54] 所以立容店就涨停板
[00:23:56] 国际油黑翻红
[00:23:57] 那我觉得都是
[00:23:58] 所谓的一个涨价
[00:24:00] 函所带动的一些效应
[00:24:01] 那另外在电力电源的部分
[00:24:04] 大家也可以关注到
[00:24:05] 横产的台大电光宝科
[00:24:07] 或BBU的族群
[00:24:08] 那他们都会在第四季
[00:24:11] 我觉得都会有这种所谓的
[00:24:13] 业绩慢慢回稳的一个现象
[00:24:14] 那甚至说所谓的重电族群
[00:24:16] 或说能源相关族群
[00:24:18] 我觉得也可以一并来看待
[00:24:19] 你看到市电
[00:24:21] 雅利
[00:24:22] 然后华晨中兴电等等
[00:24:24] 我觉得其实现阶段
[00:24:26] 全世界在缺电的状况
[00:24:28] 他们是有机会的
[00:24:30] 但一样跟台大电一样
[00:24:31] 你就是要花时间去等他
[00:24:33] 那甚至说我们今天在达安局
[00:24:34] 有会跟大家提到
[00:24:35] 现在欧洲在抢冷气
[00:24:37] 所以
[00:24:38] 好可怕
[00:24:38] 我看到那些什么巴黎英国的报道
[00:24:40] 好可怕
[00:24:41] 对啊
[00:24:42] 大家是疯狂
[00:24:42] 冲进去用抢的
[00:24:44] 对
[00:24:44] 那就代表说
[00:24:45] 因为他们很多法规的关系
[00:24:46] 没办法装冷气
[00:24:47] 那真的是人间的酷性
[00:24:49] 对啊
[00:24:50] 我们想说我们现在室内没有冷气的话
[00:24:52] 大家应该都夺门而出了
[00:24:53] 对
[00:24:53] 所以他们很多人是热让
[00:24:55] 很多老人在家里面
[00:24:56] 是真的被热死的
[00:24:58] 所以我觉得这个当然是
[00:24:59] 因为我觉得不可能法规马上解决
[00:25:01] 但它会造成就是说
[00:25:03] 大家对于这个
[00:25:04] 圣音现象所带动的气候的改变
[00:25:07] 而有一些新的商机
[00:25:08] 但我觉得这些可能也是比较偏
[00:25:10] 短线的题材
[00:25:11] 是
[00:25:11] 所以你也许不用做一个
[00:25:12] 太大量的布局
[00:25:14] 但我觉得短线是有机会的
[00:25:15] 所以刚刚今天盘面上
[00:25:17] 像那种说空调冷气的
[00:25:18] 所谓的锐气
[00:25:19] 对
[00:25:20] 对耶
[00:25:21] 对
[00:25:22] 还有爱美特
[00:25:23] 是
[00:25:23] 对
[00:25:24] 他们这两档股票都是从低档上来
[00:25:26] 就是因为
[00:25:26] 我觉得市场很敏感
[00:25:28] 就觉得说
[00:25:29] 欧洲在强冷气
[00:25:30] 那可能接下来全球会有很炎热的气候
[00:25:33] 所以做空调的就有机会
[00:25:35] 所以看今天什么大同
[00:25:36] 东元
[00:25:37] 这种老牌的家电大厂
[00:25:39] 股价也慢慢动起来
[00:25:40] 对
[00:25:40] 这是题材
[00:25:41] 果然是题材猎人
[00:25:43] 对
[00:25:44] 我们就想到这样的一个想象空间
[00:25:46] 所以我觉得现在
[00:25:47] 可能大家接下来就会看到
[00:25:49] 圣音现象里面
[00:25:51] 对于所谓的水的治理
[00:25:53] 也非常的重视
[00:25:56] 所以我们台湾水支援的概念股
[00:25:58] 我觉得也有机会上来
[00:26:00] 所以这是第二块
[00:26:01] 我觉得就是在所谓的
[00:26:02] AI基础建设当中的
[00:26:05] 所谓的一些电啊
[00:26:06] 土地啊
[00:26:07] 水等等的
[00:26:08] 我觉得都是大家可以关注的
[00:26:10] 那第三块
[00:26:10] 现在卡住全球的半导体工具体的
[00:26:13] 最大的问题就在于说
[00:26:15] 无城市
[00:26:16] 还有半导体的设备
[00:26:18] 对
[00:26:18] 所以今天你可以看到
[00:26:19] 盘面上亚翔
[00:26:21] 创新高
[00:26:22] 对创立的新高
[00:26:23] 汉唐也拉高上来
[00:26:25] 然后今天连那个相关的重月
[00:26:28] 对也股票拉到500多块
[00:26:30] 那我觉得这些有一部分是因为
[00:26:32] 00929换股的关系
[00:26:34] 但大部分也都是因为所谓
[00:26:36] 台湾要法说会了
[00:26:37] 那搭配上说
[00:26:38] 现在这些都是卡住
[00:26:40] AI瓶颈的重要的
[00:26:41] 关键的产业
[00:26:43] 所以你可以从这几个方向来看
[00:26:45] 就是说七八九月
[00:26:46] 如果说整个AI资本支付
[00:26:48] 没有改变的话
[00:26:49] 你又担心说
[00:26:50] 你不知道该布局
[00:26:51] 什么样的族群
[00:26:52] 我觉得这些方向
[00:26:53] 是大家可以参考的
[00:26:54] 因为只要卡到这些科技巨头
[00:26:57] 要把钱洒出去的一个
[00:26:58] 关键节点
[00:26:59] 那相信他们都会想尽办法去突破
[00:27:02] 去改变
[00:27:02] 所以我觉得这就是
[00:27:03] 大家可能关注到的重点
[00:27:05] 那刚刚提到的就是
[00:27:06] 所谓的康宁的问题
[00:27:07] 对那我觉得今天看到
[00:27:09] 细光子真的还蛮惨的
[00:27:11] 那这个我觉得
[00:27:12] 当然大家可能要观察的是
[00:27:14] 如果是一些新技术的发展
[00:27:16] 最担心的事情
[00:27:17] 就像这样子
[00:27:18] 本来大家都好好的
[00:27:20] 就说好说
[00:27:21] 我们不是要做FAU
[00:27:22] 不是要做相关
[00:27:24] 你看大力光还去
[00:27:25] 买了很多的设备跟厂房
[00:27:28] 就现在康宁的这个
[00:27:29] 所谓的玻璃桥接技术
[00:27:31] 简单帮大家讲一下
[00:27:32] 那这更深的内容
[00:27:33] 可能之后
[00:27:34] 如果曲伯有来的话
[00:27:35] 他真的是比较专业
[00:27:36] 其实我今天有在楼下看到他
[00:27:39] 对
[00:27:39] 不知道来上我们其他什么节目
[00:27:41] 对那这可能就要专业的去解释
[00:27:43] 我们只能够从我们初月的了解去看到
[00:27:46] 他简单去讲
[00:27:47] 就是说
[00:27:48] 他要把玻璃桥接技术
[00:27:49] 从过去
[00:27:50] 我们现在可能遇到
[00:27:51] 光通讯里面需要很多的校准
[00:27:53] 需要很多精密的元件
[00:27:55] 那以防他的相关的良率不佳
[00:27:57] 所以康宁发表了一个新的技术
[00:28:00] 叫玻璃桥接技术
[00:28:01] 他把相关的所谓的光路
[00:28:03] 透过半导体可能实刻的方式
[00:28:06] 刻在玻璃当中
[00:28:08] 有点类似所谓光波导的技术
[00:28:09] 让光路用固定的方向去连接
[00:28:13] 到相关他连接到的元件
[00:28:15] 然后而且他是一个可插拔式的
[00:28:17] 所以他会变成说
[00:28:19] 更快的去解决目前光通讯的瓶颈
[00:28:21] 那这个技术出来之后
[00:28:23] 大家会觉得说
[00:28:24] 那我花那么多钱去突破FAU的一个限制
[00:28:27] 或说大力光用那么高
[00:28:29] 他说人力要四万多个人
[00:28:30] 才可以去解决到那个对整的问题
[00:28:32] 那这东西到底做起来要干嘛
[00:28:34] 所以看到今天台湾的大力光
[00:28:36] 玉金光 联益光
[00:28:38] 这些全面性的重挫
[00:28:39] 到所谓的FAU的概念股
[00:28:41] 这个光盛
[00:28:43] 然后上权 波罗威
[00:28:44] 其实最近都开始在破底
[00:28:46] 我觉得都是跟第一个
[00:28:47] 上一次这个半导体的研究机构说
[00:28:51] 可能光通讯的部分
[00:28:52] 良率不佳会延后
[00:28:54] 已经先打过第一波了
[00:28:55] 第二波的重挤
[00:28:56] 就来自于康宁新技术的推出
[00:28:58] 所以今天盘面上
[00:29:00] 这些所谓的矽光子的大厂
[00:29:01] 其实都出现比较明显的拉回
[00:29:03] 那还是要跟大家讲
[00:29:05] 我觉得这个东西
[00:29:06] 我觉得还要持续关注一下
[00:29:08] 因为以康宁新技术出来
[00:29:10] 我觉得他良率也没有那么高
[00:29:11] 所以产业的所谓的最终定论
[00:29:14] 要采用哪个技术
[00:29:15] 我觉得还没有定论
[00:29:16] 那这些所谓的
[00:29:18] 你说台积电跟上泉跟大力光
[00:29:21] 合作这些所谓的开发的技术
[00:29:23] 难道真的因为康宁的
[00:29:25] 一个新的技术出来
[00:29:26] 他就不做了吗
[00:29:27] 我觉得也不会
[00:29:28] 所以目前来看
[00:29:29] 对于矽光子
[00:29:30] 或说光学镜头的股票
[00:29:32] 当然有利空冲击
[00:29:33] 你不用急着马上进场去低接
[00:29:35] 但是如果大家关注的是
[00:29:37] 未来他会是用多种
[00:29:39] 不同的技术去并行
[00:29:41] 那等到哪一个东西
[00:29:42] 是最成熟之后再发酵的话
[00:29:44] 我觉得反而你可以用着这个
[00:29:46] 趁着他们倒霉的时候
[00:29:47] 去找一些低接的买点
[00:29:49] 因为长线上来看
[00:29:51] 我认为光通区是不可避免
[00:29:52] 只是说现在有杂音
[00:29:54] 那有杂音的部分
[00:29:55] 我们一般的做法就是
[00:29:56] 你控制你的资金
[00:29:58] 你真的很怕
[00:29:59] 那我压个0.5成的资金可以吧
[00:30:02] 我压个不到一成的资金去赌看看
[00:30:04] 也许就有机会
[00:30:05] 如果说你真的确定很高
[00:30:07] 你真的产业消息确定
[00:30:08] 就一定是上选重选
[00:30:10] 大力光你掌握这个技术的能力
[00:30:13] 未来他一定有他的一席之地
[00:30:15] 你有这个把握度
[00:30:17] 当然你就可以用比较多的资金
[00:30:18] 逢低慢慢的接
[00:30:20] 那我觉得现阶段既然
[00:30:21] 对大多数人来讲
[00:30:23] 还不是那么清楚
[00:30:24] 这个技术背后的一个状况
[00:30:26] 那我觉得可能大家就是
[00:30:28] 你用分批的方式
[00:30:30] 去做一个定期定额
[00:30:31] 比方说光盛跌破
[00:30:33] 现在基建跌破了
[00:30:35] 到半年线我接一点也OK
[00:30:36] 到年线光盛好公司
[00:30:38] 我再接多一点也可以
[00:30:40] 但是你就要知道说
[00:30:41] 你有可能会遇到的是
[00:30:42] 假设真的大家选择的是玻璃桥接技术
[00:30:45] 那可能光是他们未来布局是落空的
[00:30:48] 有可能会遇到比较大的亏损
[00:30:49] 我觉得大家可能要去衡量一下
[00:30:51] 大家对产业的了解
[00:30:52] 跟你对你这笔投资
[00:30:54] 能够接受他的亏损有多少
[00:30:56] 去做一个评估
[00:30:57] 好 大家如果记得的话
[00:30:59] 哇 我看到上全
[00:31:00] 我真的跌很多
[00:31:01] 不是说不关心上全
[00:31:03] 虽然上全也是我卖黑飞的股票
[00:31:06] 我记得400多
[00:31:07] 好像就把上全
[00:31:09] 还是600多就卖完了
[00:31:11] 从此之后就在等
[00:31:12] 等等等
[00:31:13] 你说赵华那你左侧
[00:31:15] 现在这个是不是很好的时机点
[00:31:16] 我会观察一些点
[00:31:17] 例如说
[00:31:18] 其实大家都看到
[00:31:20] 他们已经离三月底
[00:31:21] 那一波的低点
[00:31:23] 非常非常的近
[00:31:24] 讲难听一点现行的话
[00:31:26] 是一个头部
[00:31:27] 大头部
[00:31:28] 根本就是一个走空的心态
[00:31:30] 但是你说以左侧来看
[00:31:31] 会不会有点心动
[00:31:32] 是会的
[00:31:33] 但是是不是上全
[00:31:34] 可能就不一定
[00:31:35] 虽然当时
[00:31:36] 买在他们势头上的时候
[00:31:38] 我有提到
[00:31:38] 会选择优先有跟台积电
[00:31:41] 达到所谓合作协议的公司
[00:31:43] 上全 光盛 联军
[00:31:45] 其实那时候都有传
[00:31:46] 后来联军是最慢最慢发动的
[00:31:48] 而光盛跟上全
[00:31:49] 就是比较早发动
[00:31:51] 但是切记哦
[00:31:52] 像这样子
[00:31:52] 因为他的获利
[00:31:53] 并不是很好的公司
[00:31:54] 他肯定是需要一个试
[00:31:56] 就是他的那个
[00:31:57] 泡泡
[00:31:57] 要吹得起来
[00:31:58] 好 那消风的时候
[00:32:00] 你就很难预测
[00:32:01] 泡泡消风了
[00:32:02] 会到哪里
[00:32:02] 那刚刚
[00:32:03] 他有跟我讲到一些公司
[00:32:05] 同样的还是这些公司
[00:32:06] 包括像大力光
[00:32:07] 都有跟台积电
[00:32:08] 做连接嘛
[00:32:09] 做联系了
[00:32:09] 那光盛可能就会是我
[00:32:11] 第一个选择
[00:32:12] 虽然他现在筹码
[00:32:13] 非常的难看
[00:32:14] 形态也很难看
[00:32:15] 但因为光盛有基本的EPS
[00:32:17] 光盛是赚十几块的公司
[00:32:20] 所以相较之下
[00:32:21] 我觉得他至少在基本面上面
[00:32:23] 对我来说是有底气
[00:32:24] 那人家说
[00:32:24] 可是光盛他
[00:32:26] 做的可能是传统的
[00:32:27] 那一块赚钱
[00:32:28] 未来如果像刚刚讲到
[00:32:30] 前景不明的时候
[00:32:31] 会不会赚钱
[00:32:32] 这个确实
[00:32:33] 他会在现在
[00:32:34] 这个形成一个十字路口
[00:32:36] 但是我觉得事情
[00:32:37] 很难有绝对
[00:32:38] 就是说
[00:32:38] 一票子厂商
[00:32:40] 都已经发展了A
[00:32:41] 就现在康宁说
[00:32:42] 他有一个B
[00:32:43] 所以A全部都不要了
[00:32:44] 这个史上比较少
[00:32:46] 有遇过这样的情形
[00:32:48] 通常都并存
[00:32:49] 最后再看看谁胜出
[00:32:51] 通常会是这样的一个情况
[00:32:53] 很少有说
[00:32:54] 因为有一家国外大厂
[00:32:56] 决定要用B
[00:32:57] 所以A全部都不要
[00:32:58] 像之前不是在讲说
[00:32:59] 如果以后用玻璃机板
[00:33:00] 那载板可能会被取代
[00:33:02] 大家也吵了半天
[00:33:03] 到目前为止
[00:33:04] 以技术来说
[00:33:05] 没有这件事
[00:33:06] 就是没有要用玻璃机板
[00:33:08] 完全取代载板这件事情
[00:33:09] 好
[00:33:10] 那来了
[00:33:10] 那上全
[00:33:11] 我觉得第一
[00:33:12] 当然是要先置跌
[00:33:14] 因为这些公司在前面三四月的时候
[00:33:17] 比较多
[00:33:18] 都是投信
[00:33:19] 任养上去的
[00:33:20] 还不止三四月
[00:33:21] 可能一二三四月
[00:33:22] 有很长一段时间
[00:33:24] 投信在任养
[00:33:24] 但是呢
[00:33:25] 确实从四月之后
[00:33:26] 投信都不要了
[00:33:27] 投信全部都撤出
[00:33:28] 到今天为止
[00:33:29] 大家看
[00:33:30] 投信还是一个连卖状况
[00:33:31] 那你就不用硬跟投信对坐
[00:33:33] 因为这类型的公司
[00:33:34] 它不太可能有大量的外资
[00:33:36] 会突然出来买
[00:33:37] 因为他们不是一个大型产业
[00:33:40] 他们是一个新锐中小产业
[00:33:42] 所以最好是等投信
[00:33:44] 他们决定了
[00:33:45] 我现在第三季做账
[00:33:47] 要回来看
[00:33:48] 到底有哪一些公司是OK的
[00:33:50] 他们可能就会重新选择细光子
[00:33:52] 所以我觉得投信的脚步
[00:33:54] 对我来说是很重要的
[00:33:55] 再来他们到底在营收获利上
[00:33:57] 有没有出现跳增
[00:33:58] 我觉得这个也是要留意
[00:33:59] 我会优先选择这样的公司
[00:34:01] 那像这两天和胜挂牌
[00:34:03] 有点身不逢时
[00:34:05] 也不能这么讲
[00:34:06] 因为其实和胜
[00:34:07] 很多人跟我说
[00:34:08] 就是三百块左右是很合理的
[00:34:10] 但他挂牌第一天就冲到八百多
[00:34:12] 那今天五百多
[00:34:14] 大家要记得
[00:34:15] 新贵价
[00:34:16] 他是取军价做隔天的开盘
[00:34:18] 你不要以为说
[00:34:20] 涨到八百多
[00:34:21] 隔天就应该八百多开盘
[00:34:22] 不是
[00:34:22] 他是以军价做隔天开盘
[00:34:24] 所以我觉得
[00:34:25] 如果喜欢和胜的朋友
[00:34:26] 可以等一等
[00:34:27] 但是赚钱的
[00:34:28] 目前赚钱的
[00:34:29] 还是母公司光胜
[00:34:30] 我觉得两边都可以去评估一下
[00:34:32] 你喜欢CPO的哪一块
[00:34:34] 对啊
[00:34:34] 所以我觉得
[00:34:35] 但CPO族群
[00:34:36] 应该还是大家会觉得
[00:34:37] 我要不要相信这个光
[00:34:39] 那目前来看的话
[00:34:40] 大家会觉得老光看起来是比较弱一点的
[00:34:43] 老光就是刚提到的
[00:34:44] 要扩散光出去
[00:34:45] 对
[00:34:45] 那比较喜欢星光嘛
[00:34:47] 星光之前可能是大力光
[00:34:48] 然后玉京光
[00:34:50] 那现在今天的最新的光
[00:34:51] 就是友达这个光
[00:34:53] 友达有来了
[00:34:53] 对
[00:34:54] 因为玻璃基板
[00:34:55] 大家第一个联想到
[00:34:56] 那友达有所谓细光子的技术
[00:34:58] 那当然跟康宁
[00:34:59] 有一点点的距离
[00:35:00] 但毕竟
[00:35:01] 如果未来用所谓的玻璃桥接的话
[00:35:03] 那理论上来讲
[00:35:05] 友达应该也有相关
[00:35:06] 有切入的机会
[00:35:07] 而且康宁因为他产能不太够
[00:35:09] 所以会不会有这种所谓的
[00:35:11] 相关授权等等
[00:35:12] 我觉得当然是
[00:35:13] 有这样的想象空间
[00:35:14] 所以今天友达的股票
[00:35:16] 友达
[00:35:17] 然后明基财
[00:35:18] 甚至说鼎原
[00:35:19] 然后富财
[00:35:20] 我觉得矽光相关的
[00:35:22] 或说一些
[00:35:22] 受贿到集团的一个股票
[00:35:25] 反而是在矽光子里面
[00:35:27] 一片散淡的过程里面
[00:35:28] 反而是有点发光发热
[00:35:30] 所以我觉得这个就代表说
[00:35:31] 整个光通讯的题材
[00:35:34] 还没有结束
[00:35:35] 但是就像之前散热遇到的问题
[00:35:37] 就像之前机体遇到的问题
[00:35:38] 每次一到所谓的关键转折的时候
[00:35:41] 就会有一些新的鬼故事出来
[00:35:43] 那大家就要去
[00:35:45] 仔细去看一下
[00:35:46] 这鬼故事到底对
[00:35:47] 这个公司本质
[00:35:49] 有没有造成很大的一个影响
[00:35:51] 所以刚刚赵华才说
[00:35:52] 光盛看起来是OK的
[00:35:53] 因为他不管怎么说
[00:35:55] 他已经达到Google的供应链
[00:35:57] 业绩也实际上出来
[00:35:59] 营收也在成长
[00:35:59] 获利也是美机在创新高
[00:36:01] 所以这种公司
[00:36:02] 但你在低接他
[00:36:04] 就会相对比较有底气
[00:36:05] 你说上全 波罗威
[00:36:07] 虽然说这个梦想很美好
[00:36:09] 但是现实的部分还没有看到
[00:36:11] 一定有大部分的成长
[00:36:13] 所以你要去低接这种所谓的成长性
[00:36:15] 还没有看到业绩的一个公司
[00:36:17] 但你就要斟酌
[00:36:18] 你有没有办法
[00:36:19] 可能他到底跌了五成够不够
[00:36:22] 会不会跌到三成
[00:36:25] 那跌三成会不会像之前的栽板一样
[00:36:27] 你看星星从三四百块
[00:36:30] 跌到不到一百块
[00:36:31] 现在变一千块
[00:36:32] 你要不要赌这样的故事会发生
[00:36:34] 还是你觉得有可能他不会发生
[00:36:36] 有可能他一跌下来就不回头
[00:36:38] 我觉得这都要取决于个人对于产业能不能研判
[00:36:42] 未来三年是不是到底现阶段
[00:36:44] 这些所谓的领导厂商还是领导厂商
[00:36:47] 所以一般来讲
[00:36:48] 我觉得如果你没有很高的信仰的话
[00:36:50] 真的不需要赌那么大
[00:36:52] 就回归到你能够掌握的这家公司
[00:36:55] 我们最最基本最基本的你看获利嘛
[00:36:58] 看筹码嘛
[00:36:59] 看现行嘛
[00:37:00] 获利好了
[00:37:01] 然后筹码也转加了
[00:37:03] 现行的部分回到朱老师所讲的
[00:37:05] 回忧买上涨
[00:37:06] 最少突破了下降趋势线
[00:37:08] 你再做多我觉得都不会太晚
[00:37:10] 因为每个人没有办法资金
[00:37:12] 就是股票一直跌一直接
[00:37:13] 一直跌一直接
[00:37:14] 那对很多人来讲你会越接越多
[00:37:16] 那到最后你反而会错过其他的机会
[00:37:19] 目前来看
[00:37:20] 我觉得对于这个细光子的股票来看的话
[00:37:23] 他们的缺点就在于说
[00:37:24] 因为没有业绩的支撑
[00:37:26] 所以我们很难去评估
[00:37:28] 到底哪个地方
[00:37:29] 你低接下来会接得比较舒服
[00:37:31] 我觉得看每个人的选择
[00:37:32] 因为如果是朱老师看到光盛那个
[00:37:35] 一定会叫我走开
[00:37:36] 我刚才在看伟哥的notebook上面
[00:37:38] 秀的光盛
[00:37:39] 妈呀
[00:37:40] 就是他今天其实打到他
[00:37:43] 前面一波起涨的那个低点
[00:37:46] 对不对
[00:37:46] 起涨的那个低点
[00:37:47] 所以看起来像一个超级大头部
[00:37:50] 盖在上面
[00:37:51] 要朱老师肯定就摇摇头走开了
[00:37:53] 对因为他季线也下完了
[00:37:56] 所以一般那种整理就要三个月以上
[00:37:59] 爆炸丑
[00:38:00] 所以我才会讲说
[00:38:01] 我看他至少一件事情
[00:38:02] 就是你要投信来买
[00:38:03] 因为线型是这样
[00:38:05] 线型你如果很遵照他
[00:38:07] 当然等好转再买
[00:38:08] 那你想要减便宜
[00:38:10] 自然会想要说
[00:38:10] 有没有各方面
[00:38:11] 例如说你知道他的产业面
[00:38:13] 或者他的筹码面有好转的时候
[00:38:14] 你有可能改在现行前
[00:38:16] 你就可以先接一些
[00:38:17] 你的心情可能会觉得有点好
[00:38:19] 有点超到小底这样的感觉
[00:38:21] 端看个人
[00:38:22] 像朱老师绝对不干这种事
[00:38:24] 他绝不干这种事
[00:38:26] 所以刚刚汉伟也讲得很好
[00:38:29] 你要的话也不可能
[00:38:30] 现在是大资金进去
[00:38:31] 能够真正大资金进去
[00:38:33] 我觉得还是属于比较
[00:38:35] 市值或全职型的东西
[00:38:36] 像这边有一个朋友
[00:38:38] 他就有跑来留言给我们
[00:38:40] 是在周末的时候也显见是
[00:38:42] 上周的大底他都已经历经过了
[00:38:44] 他就说股市大涨的时候
[00:38:46] 每个人都能看看
[00:38:47] 而谈自己的投资心法
[00:38:48] 可是遇到市场震荡的时候
[00:38:50] 才会知道谁能给人信心
[00:38:52] 所以他要谢谢赵华跟达人
[00:38:53] 在市场低迷时带给我无比的信心
[00:38:56] 让我看着身边的人
[00:38:57] 硬盘是起伏的焦虑
[00:38:59] 还是能心如止水
[00:39:00] 不会被情绪所左右
[00:39:02] 因为呢
[00:39:02] 我有讲
[00:39:03] 我们讲个股都很开心
[00:39:05] 可是大家真的要评估
[00:39:06] 自己能不能驾驭个股
[00:39:08] 还有自己到底能不能
[00:39:10] 择时择机
[00:39:11] 这真的不是一个简单的事情
[00:39:14] 我自己在投资路上
[00:39:17] 我觉得可能有搞到十年以上
[00:39:19] 才真的有进入到
[00:39:21] 我自己现在可以
[00:39:22] 跟大家分享的东西
[00:39:23] 更遑论说
[00:39:24] 我看到网络上有很多
[00:39:25] 可能是这两年才进来的人
[00:39:27] 我会觉得真的
[00:39:28] 顺风球是真的比较好打
[00:39:32] 对
[00:39:32] 但如果你要说
[00:39:34] 人家那怎么定期定的太慢
[00:39:36] 像我看到上次
[00:39:37] 我们采访那个傅旭哥
[00:39:39] 讲到他这两年
[00:39:40] 价值投资是比较吃别的
[00:39:41] 就有人说
[00:39:42] 你吃别的还出来
[00:39:43] 叫人家干嘛
[00:39:43] 可是人家过去16年
[00:39:45] 是赚钱的
[00:39:46] 就是他有去讲
[00:39:48] 在逆风中
[00:39:48] 他怎么去调整自己
[00:39:50] 我觉得这些经验
[00:39:50] 都非常宝贵
[00:39:51] 我这边的话
[00:39:52] 就为什么会讲这段
[00:39:53] 是因为他说
[00:39:54] 谢谢您一直提倡
[00:39:56] 定期定额
[00:39:56] 跟长期投资的观念
[00:39:58] 所以我就坚持
[00:39:59] 那就定期定额
[00:40:00] 买0050跟台积电就好了
[00:40:01] 那就累积资产
[00:40:03] 这些观念
[00:40:03] 真的是受益良多
[00:40:04] 也让我的资产稳健成长
[00:40:06] 很幸运能看到您的节目
[00:40:08] 他说您改变了
[00:40:10] 我的投资心态
[00:40:10] 也真的改变我的人生
[00:40:12] 我会觉得
[00:40:12] 所以有时候
[00:40:13] 我看到这样的留言
[00:40:14] 我就会想说
[00:40:15] 我们叫任重而道远
