[00:00:00] 欢迎收听
[00:18:13] 好
[00:18:13] 你可以说大凡
[00:18:14] 过这个礼拜的区间高点的时候
[00:18:17] 做加码
[00:18:17] 或者是说接近的时候
[00:18:19] 然后有过五日线
[00:18:20] 像今天你做加码
[00:18:21] 这个我觉得OK
[00:18:22] 那破的话就是破这个礼拜的低点
[00:18:24] 期货夜盘的低点
[00:18:25] 我去做减码的水位
[00:18:27] 那接下来就是要去面对各种事件嘛
[00:18:29] 那反而事件
[00:18:30] 这时候对我的心理的影响
[00:18:32] 就不会太多了
[00:18:33] 为什么
[00:18:33] 因为呢
[00:18:34] 我觉得也很难再开出一个超级超乎预期
[00:18:37] 或是超级低于预期的事情
[00:18:39] 对
[00:18:40] 因为大家现在要想的事情就是说
[00:18:42] 会不会升息嘛
[00:18:43] 那比较有可能看起来是日本会
[00:18:45] 那FOMC大家现在还是说
[00:18:47] 猜说不太可能
[00:18:48] 至少不会在这一次
[00:18:50] 对
[00:18:50] 至少不会在这一次
[00:18:51] 那我觉得在这样的预期之下
[00:18:53] 其实你要先想
[00:18:54] 为什么大凡
[00:18:54] 先从前面都没有市起
[00:18:56] 从四万六千多点
[00:18:57] 期货已经修到四万零几百点了
[00:19:01] 为什么
[00:19:01] 因为呢
[00:19:02] 我相信很多人
[00:19:03] 他已经在预期获利了解这件事情了
[00:19:06] 所以呢
[00:19:06] 这个东西都会先跑的
[00:19:08] 所以才会
[00:19:09] 大家会搞不懂说
[00:19:10] 奇怪
[00:19:10] 本来什么事件都还没有的时候
[00:19:12] 怎么
[00:19:12] 随便开个数据出来就跌这么多
[00:19:14] 那下礼拜我反而觉得说
[00:19:16] 因为我们在前面这两个礼拜
[00:19:17] 已经先跌跟震荡过了
[00:19:19] 我反而观察是下个礼拜
[00:19:20] 这些数据开出来的时候
[00:19:21] 我们大盘接下来的波动
[00:19:23] 会不会越来越小
[00:19:24] 如果只要有一天的波动
[00:19:26] 开为收到十字线左右的时候
[00:19:28] 那我觉得接下来就会开始出方向
[00:19:30] 哦
[00:19:30] 好
[00:19:31] 重点在出方向
[00:19:32] 对 因为多空的交战
[00:19:33] 已经到一个差不多的地方了
[00:19:35] 是
[00:19:35] 对
[00:19:36] 那接下来就是说
[00:19:37] 也没有人会
[00:19:38] 极度看多
[00:19:38] 极度看空
[00:19:39] 大家就是想要等说
[00:19:40] 有没有什么
[00:19:41] 可怕的意外
[00:19:42] 是
[00:19:42] 我认为在基本面好的状况下
[00:19:44] 只要没有
[00:19:45] 意外的话
[00:19:46] 就是往上
[00:19:47] 对
[00:19:48] 就是说
[00:19:48] 不要突然说
[00:19:49] 我要升息
[00:19:50] 而且呢
[00:19:51] 我要升息的幅度
[00:19:52] 还是
[00:19:52] 比你们想象的多
[00:19:54] 不会吧
[00:19:55] 对 我这些加两码
[00:19:56] 我要升息两码
[00:19:56] 对
[00:19:56] 这我就是
[00:19:57] 不太会去做这种动作
[00:19:59] 对
[00:19:59] 对 因为
[00:19:59] 我们要想一件事情
[00:20:01] 全世界现在最受惠的
[00:20:03] 这个AI的一定是美国跟台湾
[00:20:06] 对
[00:20:06] 然后这下来是韩国跟日本
[00:20:08] 对
[00:20:09] 那我的参与目标其实很简单
[00:20:11] 就是说
[00:20:12] 上一次我来上您另外一个节目的时候
[00:20:14] 那时候你问我说
[00:20:15] 会不会过十万点
[00:20:16] 李台达人秀
[00:20:17] 干嘛一本不熟的样子
[00:20:18] 我不是会讲吧
[00:20:20] 对不对
[00:20:20] 对 我不能讲
[00:20:21] 李台达人秀
[00:20:23] 你现在就在东升财经
[00:20:24] 好
[00:20:24] 然后那时候我的想法就是这样
[00:20:26] 其实很简单
[00:20:26] 我就说
[00:20:27] 台达店
[00:20:29] 那时候
[00:20:29] 外资最低的台积电报告是2300
[00:20:33] 然后那时候台达店跟联发科
[00:20:34] 什么都没上修
[00:20:35] 在世纪的时候
[00:20:36] 什么联发科啊
[00:20:37] 然后台达店
[00:20:38] 大力光都没有出现
[00:20:40] 都没有上修
[00:20:40] 都没有上修
[00:20:41] 然后我说光那一份台积电的报告
[00:20:43] 对
[00:20:43] 就可以让台股上四万点
[00:20:45] 所以我们不要问会不会上四万点
[00:20:47] 那时候我跟大家这样讲的
[00:20:49] 然后呢
[00:20:50] 后来有一次从四万
[00:20:52] 好像三千点还是四万四千点
[00:20:54] 又回到四万一千点附近
[00:20:55] 然后我跟大家讲说
[00:20:57] 如果你在四万四千点的时候
[00:20:59] 你那时候只看上涨是四万五
[00:21:01] 那你也不要做股票了
[00:21:02] 因为大盘上涨不到5%
[00:21:04] 你个股不会涨到哪里
[00:21:05] 可是当大盘如果回到四万点的时候
[00:21:08] 你的上档
[00:21:09] 因为我一直喊五万点嘛
[00:21:10] 以上
[00:21:11] 那你就大盘就二十%了
[00:21:13] 那你很多个股都已经有四十%起跳了
[00:21:15] 对
[00:21:15] 所以我说
[00:21:16] 我们只要相信这个大的逻辑之下
[00:21:19] 那接下来反而是震荡的时候
[00:21:21] 有低你都应该是坐在
[00:21:22] 站在买房
[00:21:23] 对
[00:21:23] 那再加上你已经避过最震的一个礼拜
[00:21:26] 我觉得通常不会到下礼拜才又开始震
[00:21:29] 只是这个震荡是难免的
[00:21:31] 因为我们现在已经是敏感性体质
[00:21:32] 对
[00:21:33] 但是呢
[00:21:34] 我们刚才强调一个东西
[00:21:36] 我说那个比较难的地方
[00:21:37] 就是说大盘那个乖利率
[00:21:38] 其实它在这个礼拜已经大概修正到10%左右了
[00:21:41] 对
[00:21:42] 那接下来的季线是会快速上升的
[00:21:44] 对
[00:21:45] 我们本来季线会走得比较慢
[00:21:46] 但接下来季线快速上升
[00:21:48] 所以你的行情如果横在这里的话
[00:21:50] 你这个乖利率会越修越小
[00:21:52] 那我觉得是蛮有利于下一波多头重新启动
[00:21:55] 简单来讲
[00:21:55] 我还是看大盘会往五万点迈进了
[00:21:58] 对
[00:21:58] 因为我觉得台积电接下来
[00:22:01] 只要稍微这里大盘再往上走
[00:22:03] 我觉得大家的台积电下一步的关卡
[00:22:05] 几乎不会在什么两千三到三千了
[00:22:08] 几乎全部都会修到两千八到三千了
[00:22:10] 那只要修到三千块以上的话
[00:22:12] 你光去用台积电的基本面
[00:22:14] 其实大盘就过五万点
[00:22:15] 而且台积电在这一波上涨到四万六千五的时候
[00:22:19] 它几乎是还涨而已
[00:22:21] 对
[00:22:21] 它没有动
[00:22:21] 它虽然有创高
[00:22:22] 可是它的角度非常非常的缓
[00:22:24] 那这波跌它也算抗跌
[00:22:26] 所以台积电在这边有个很重要的指标
[00:22:28] 就是如果接下来还会再继续往上走的话
[00:22:31] 也许很多热门股先稍微休息
[00:22:33] 台积电拉一下
[00:22:34] 当然大家不喜欢拉基盘
[00:22:36] 可是台积电拉上去之后市场有信心
[00:22:38] 接下来热门股又轮番表现
[00:22:40] 我觉得刚刚刘老板讲个事情很重要
[00:22:42] 这个礼拜其实是很激烈的多空交战
[00:22:45] 因为当杀第一根的时候
[00:22:47] 就会有那种极度空方跑出来
[00:22:49] 会告诉大家完了
[00:22:50] 这波的多头已经结束了
[00:22:52] AI要泡沫了
[00:22:53] 那当然四万是一个很重要的关卡
[00:22:55] 现货没有到
[00:22:56] 可是为什么四万很重要
[00:22:57] 因为大盘的融资维持率
[00:22:59] 如果跌到四万以下的时候
[00:23:00] 它就会出现融资维持率低于所谓的平均
[00:23:04] 150以下
[00:23:05] 就开始会有所谓的断头潮
[00:23:07] 或陆陆续续人才人
[00:23:09] 先断A再断B再断C
[00:23:11] 幸好目前没有发生
[00:23:13] 因为我们那时候
[00:23:14] 我也记得礼拜一
[00:23:16] 大家预期会跌很多
[00:23:17] 可是没有的时候
[00:23:18] 也有一派的人说
[00:23:19] 预期这一个礼拜至少要看到三万七
[00:23:22] 就没有这样的事情发生
[00:23:24] 真的期货到四万点出头就已经停住了
[00:23:27] 上次三万五那一波在休整的时候
[00:23:28] 大概也说要回到两万吧
[00:23:30] 对
[00:23:30] 所以每一次在多空交战的时候
[00:23:32] 就会发生这种极度言论
[00:23:34] 但是也有极度乐观的人说
[00:23:36] 我告诉你这个AI的底气
[00:23:38] 千载难逢
[00:23:39] 回到月线以下就是买一点
[00:23:40] 也会有这样的人
[00:23:41] 我觉得大家的情绪都不适合在极度
[00:23:44] 就顾名很奇怪
[00:23:45] 都会在两个极度之中
[00:23:48] 可是呢
[00:23:49] 其实整个长久以来的
[00:23:51] 像我做投资十几年来
[00:23:52] 大概都是沿着中间的职位
[00:23:55] 其实就像公司一间在经营
[00:23:58] 你今天不管涨停跌停
[00:23:59] 其实这家公司你去他公司看
[00:24:00] 他全部的员工都在做事情
[00:24:02] 对啊
[00:24:03] 他会自己说
[00:24:03] 为什么公司自己涨跌停
[00:24:04] 他有时候都还会问我们这些
[00:24:06] 因为我以前都会拜访公司
[00:24:07] 对
[00:24:08] 像现在还是
[00:24:09] 他就说
[00:24:09] 我们家为什么今天涨停
[00:24:10] 我们家为什么今天跌停
[00:24:11] 而且公司如果是一般员工
[00:24:13] 通常对公司的前景
[00:24:14] 是比老板悲观
[00:24:15] 对对悲观很多
[00:24:17] 所以你会发现
[00:24:18] 经过这么多循环
[00:24:19] 他们都还没退休
[00:24:20] 对
[00:24:21] 所以沿着中间的话
[00:24:23] 但是要有一个基本概念
[00:24:25] 像造化的基本概念就是
[00:24:26] 我们的基本面真的没问题
[00:24:28] 就是数据上真的没有出现问题
[00:24:30] 可是乖离率是问题
[00:24:31] 我跟任老板想的几乎是同方向
[00:24:33] 就是乖离率是要修正的
[00:24:35] 对不对
[00:24:36] 还有一些很可爱的观众还问我说
[00:24:38] 这样不是每一次涨高都要修正
[00:24:40] 对啊
[00:24:40] 可是你均线会上去
[00:24:42] 不是均线在底上等吗
[00:24:43] 底下等
[00:24:44] 是均线会跟上去
[00:24:45] 所以你会这样这样
[00:24:46] N字形的上去上去上去吗
[00:24:48] 我觉得现在台股还是这样走
[00:24:50] 而且我个人也觉得
[00:24:51] 下礼拜的联准会会议
[00:24:53] 不太至于成为所谓的黑天鹅
[00:24:55] 因为全市场都在防备了
[00:24:57] 对
[00:24:57] 全市场都涂了那个输酸点
[00:24:58] 都在防备了
[00:25:00] 所以他不太容易成为黑天鹅
[00:25:01] 要成为黑天鹅
[00:25:02] 一定是我们不知道的事情
[00:25:03] 对
[00:25:04] 所以下礼拜如果再遇到有一些震荡
[00:25:07] 我跟老板的想法应该是一样
[00:25:08] 站在买房
[00:25:09] 对
[00:25:10] 而且我们随位已经控制住了
[00:25:12] 你也不用太担心了
[00:25:13] 我再给大家一个信心好了
[00:25:14] 其实我觉得这里很像什么时候
[00:25:15] 你知道吗
[00:25:16] 很像去年12月18号的时候
[00:25:18] 那时候有一个低点
[00:25:19] 对
[00:25:20] 那时候9月多也是一路开始
[00:25:22] 什么京剧开始涨
[00:25:23] 对
[00:25:23] 一路各个族群轮替
[00:25:26] 然后涨到了大概11月底的时候
[00:25:28] 又开始好像有点涨不动了
[00:25:30] 然后那时候大家也就说
[00:25:32] 这个台积电不行了
[00:25:33] 剩垃圾盘
[00:25:34] 然后我那时候就跟大家讲了一句话
[00:25:36] 就说
[00:25:36] 那时候台积电修正回到月线附近
[00:25:39] 我说
[00:25:40] 那好像是季下月线
[00:25:42] 我可能要看一下
[00:25:43] 对
[00:25:44] 12月18号大家可以帮我看一下
[00:25:45] 大家帮你看一下
[00:25:47] 我现在就看
[00:25:47] 不用不用
[00:25:48] 你可以继续讲
[00:25:49] 我来帮你看
[00:25:50] 那时候我要讲的东西是很简单
[00:25:52] 就是说呢
[00:25:52] 当修正回到那里的时候
[00:25:54] 它是本
[00:25:55] 就是那一波大厂上来之后
[00:25:56] 第一次去碰到
[00:25:57] 对
[00:25:58] 对
[00:25:58] 所以我觉得非常像那时候
[00:25:59] 那时候我跟大家讲一个东西
[00:26:01] 叫做
[00:26:01] 大家都很害怕拉基盘
[00:26:03] 那时候打到基线
[00:26:04] 对
[00:26:05] 然后我说
[00:26:06] 如果台积电在这里拉起来
[00:26:09] 基线反弹之后
[00:26:10] 台积电只要已过高
[00:26:11] 全部的高价全职股
[00:26:13] 就赶在过高
[00:26:14] 所以你发现那一波台积电
[00:26:16] 它拉完它之后呢
[00:26:17] 全部不管台打什么
[00:26:18] 就从900多开始的
[00:26:19] 一路往上拉了
[00:26:20] 我认为这次也是一样
[00:26:22] 是
[00:26:22] 对
[00:26:22] 因为呢
[00:26:23] 这一次也是在高峰期的时候
[00:26:24] 整个大本在窜高
[00:26:26] 台积电没什么动了
[00:26:27] 那我认为
[00:26:28] 接下来台积电一动了之后呢
[00:26:29] 为什么
[00:26:30] 因为台积电
[00:26:31] 它只要一步动
[00:26:32] 其他个股一涨
[00:26:33] 台积电的本益比又被低估了
[00:26:34] 是
[00:26:35] 对
[00:26:35] 所以只要接下来
[00:26:36] 台积电往上动
[00:26:37] 它的本益比被重新提升之后
[00:26:39] 我认为这一些修正过的
[00:26:41] 高价股全职股
[00:26:42] 又有机会再迎来一波新的多头
[00:26:44] 所以我认为这里
[00:26:45] 跟去年的12月那时候的状况非常相似
[00:26:48] 大家可以参考一下
[00:26:49] 好
[00:26:49] 那我要考雷老板
[00:26:50] 12月18号是什么日子
[00:26:52] 12月18号是什么日子
[00:26:54] 每次男生被问这个的表情都会很诡异
[00:26:56] 不是
[00:26:57] 不是照我生日
[00:26:58] 不是
[00:26:58] 12月18号是古惑仔第一千集的特别纪念日
[00:27:03] 这都可以
[00:27:05] 那天有个意义
[00:27:08] 因为那天我就有逼当时有来上这个理财单秀等等
[00:27:11] 就比较熟的一些打人
[00:27:12] 一定要讲一档股票
[00:27:14] 那时候的信心是不好的
[00:27:16] 对
[00:27:16] 因为那时候确实就刚刚讲连台一店都跑去碰季线
[00:27:19] 回头来看千载难逢的好机会
[00:27:21] 真的
[00:27:21] 对
[00:27:22] 这一波多头的起张点
[00:27:23] 但那时候情绪是没那么好
[00:27:25] 所以也刚好适逢一千集
[00:27:27] 那大家就可以报股票
[00:27:28] 就一人还被我逼着要入一档股票这样子
[00:27:31] 然后呢
[00:27:32] 有什么呢
[00:27:32] 有齐鸿
[00:27:33] 有金居
[00:27:34] 有稳貌
[00:27:36] 我现在印象中是这个
[00:27:37] 然后像古鱼来
[00:27:38] 因为他不太能讲个股
[00:27:39] 他就说就随便挑档积极的主动型ETF
[00:27:42] 其实就算是主动型的ETF都涨可能七八十%
[00:27:45] 有
[00:27:45] 对
[00:27:45] 所以那个日子我记得很清楚
[00:27:48] 那天你逼宫别人
[00:27:50] 那天我也是被逼宫
[00:27:51] 你被逼宫吗
[00:27:52] 对
[00:27:52] 我那天在那个外资
[00:27:53] 那你报什么
[00:27:54] 我在摩根大通的年度论坛
[00:27:56] 然后他们就请我一个去
[00:27:58] 然后下面有他们两百个VIP
[00:27:59] 然后我就说
[00:28:00] 你就买黄仁勋来台湾找的三个辣台妹
[00:28:03] 对
[00:28:04] 台积电 台达电 台光电
[00:28:06] 对
[00:28:06] 我说黄仁勋来台湾就拜托三个辣妹
[00:28:09] 黄仁是帅哥嘛
[00:28:10] 拜托三个辣妹
[00:28:11] 那都来台湾找辣台妹
[00:28:12] 然后呢
[00:28:13] 他还拜托一个人
[00:28:14] 就是月光
[00:28:14] 所以我说呢
[00:28:16] 都畅高
[00:28:16] 大盘跌回到季线的时候
[00:28:18] 你只要买最主流的
[00:28:19] 然后做有获利的AI
[00:28:20] 就一定不会有问题
[00:28:22] 但是我现在这个东西
[00:28:23] 我继续放到现在
[00:28:24] 我还是觉得一样
[00:28:25] 现在大家很喜欢问问说
[00:28:27] 其实是因为现在很高档了
[00:28:29] 所以你会觉得
[00:28:30] 大家民众听到一千点两千点很多
[00:28:32] 其实现在你每一个高档去看
[00:28:34] 都应该以一万点为上限
[00:28:36] 我觉得才是比较合理的
[00:28:38] 对
[00:28:38] 就是大盘如果上限
[00:28:40] 你看到现在已经四万多点了
[00:28:42] 对
[00:28:42] 你的上限如果没有超过15到20%
[00:28:45] 其实你这里要做个股
[00:28:46] 未来是不好赢的
[00:28:47] 没错
[00:28:48] 准备挑到特别的股票
[00:28:50] 对啊
[00:28:50] 所以我还是刚刚那套理论
[00:28:52] 大家可以去想一下
[00:28:53] 我认为其实在明年
[00:28:54] 台股非常有机会成为
[00:28:57] 全世界的第四大的市场
[00:28:59] 等一下第四大
[00:29:00] 也是把谁干掉
[00:29:01] 香港
[00:29:01] 香港
[00:29:02] 因为香港这一波
[00:29:03] 是比较没有AI红利的
[00:29:04] 对
[00:29:05] 对
[00:29:05] 你讲的没有错
[00:29:06] 我们台湾从2025年开始
[00:29:08] 2026年进入更多
[00:29:10] 就是超级的AI红利
[00:29:12] 对
[00:29:12] 所以未来全世界的资金
[00:29:14] 他要买有市值的
[00:29:16] 有交易量的
[00:29:17] 然后又有AI的
[00:29:18] 一定跑来台湾
[00:29:19] 因为韩国太集中在记忆体了
[00:29:22] 对
[00:29:22] 然后呢
[00:29:23] 日本的话也还行
[00:29:24] 所以日本我没有说要超越它
[00:29:26] 对
[00:29:26] 日本有商社是蛮特别的一个现象
[00:29:28] 对
[00:29:28] 而且日本都做高阶的
[00:29:29] 对
[00:29:30] 特化什么的
[00:29:31] 对被动啊什么
[00:29:32] 他们都先做走了
[00:29:33] 我们就是捡到枪嘛
[00:29:34] 然后或者是整个AI供应链
[00:29:36] 所以我认为
[00:29:38] 我可能看市场
[00:29:39] 大家还没有讲到这个
[00:29:40] 但我在这里
[00:29:41] 我认为说
[00:29:42] 明年台湾应该是有机会
[00:29:44] 取代香港
[00:29:44] 变成第四大
[00:29:45] 所以
[00:29:46] 这里有一个东西非常有趣
[00:29:48] 就是说
[00:29:49] 外资到现在
[00:29:51] 台股4万多点
[00:29:52] 它是把台股今年以来的买超
[00:29:54] 都卖光了
[00:29:54] 没有错
[00:29:55] 外资在这个礼拜是大卖
[00:29:57] 对
[00:29:58] 所以
[00:29:58] 就一直让人家觉得很神奇的是
[00:30:00] 我们到4万6千5百点好了
[00:30:02] 不要说这礼拜
[00:30:03] 其实外资一直占卖方居多
[00:30:05] 没有真正恢补台股
[00:30:06] 那我的逻辑其实更简单了
[00:30:08] 所以
[00:30:09] 听众朋友你可以参考一下
[00:30:10] 好
[00:30:10] 既然我们要变成
[00:30:11] 未来有机会潜在的
[00:30:13] 第四大股市
[00:30:14] 这不得了了
[00:30:15] 我们之前是第七大而已
[00:30:16] 对
[00:30:16] 那全世界的
[00:30:18] 现在第五大了
[00:30:18] 对啊
[00:30:19] 现在第五大
[00:30:19] 我说更早之前是第七
[00:30:20] 一路爬吧
[00:30:21] 一路爬上来
[00:30:22] 对
[00:30:22] 那我们台湾
[00:30:23] 有这么多的AI股
[00:30:25] 那你要知道世界的资金
[00:30:27] 它就是去
[00:30:28] 他们这些来找的时候
[00:30:29] 就是找各大市场
[00:30:30] 那你现在已经进前五大市场之后
[00:30:33] 我不太相信外资
[00:30:34] 它在放钱的时候
[00:30:36] 它会说
[00:30:37] 因为前五大里面有一个台湾
[00:30:39] 它就把它剔除掉
[00:30:40] 然后呢
[00:30:40] 我只买第四大
[00:30:41] 接下来我从第六
[00:30:42] 第七大开始买
[00:30:43] 不合理
[00:30:43] 对
[00:30:44] 那它的资金
[00:30:45] 迟早一定要平均分费
[00:30:47] 尤其是他们的
[00:30:48] 这种什么主权基金
[00:30:49] 还是被动基金
[00:30:50] 他们是投全世界的
[00:30:51] 他们一定要再回来买台湾
[00:30:53] 所以到时候
[00:30:54] 为什么我觉得
[00:30:55] 外资很多
[00:30:56] 对于台积电
[00:30:56] 台台电这种全职股的目标价会到
[00:30:58] 因为你看
[00:30:59] 现在内资都还把它撑在这里
[00:31:00] 是
[00:31:01] 然后加上我们台湾很强的
[00:31:02] 主动型ETF
[00:31:03] 大家狂买
[00:31:04] 有跌就买
[00:31:05] 我们把它撑在这里了
[00:31:06] 外资到时候
[00:31:06] 他发现它卖不下来之后
[00:31:08] 它又会像年初一样
[00:31:10] 只能再反过头来
[00:31:11] 再帮忙再催生一把
[00:31:13] 为什么
[00:31:13] 没有办法
[00:31:14] 因为我的投资策略里面就写好了
[00:31:16] 我要投资全世界的大市场
[00:31:18] 那大市场里面
[00:31:19] 我去找的时候
[00:31:19] 就是全职股
[00:31:20] 那他们可能又加了一条条例
[00:31:23] 我要找电子业的AI活力产业
[00:31:25] 我不太相信他们这时候
[00:31:26] 会去想要特别买钢铁业
[00:31:28] 或者是矿产业
[00:31:29] 或者是一些通路厂商
[00:31:31] 我就不会
[00:31:31] 所以大家如果用这个逻辑来看的话
[00:31:34] 我是认为说
[00:31:35] 外资一定要回来做买钢
[00:31:37] 那这个时候你说
[00:31:38] 台股要去过钱高
[00:31:39] 我觉得相当简单
[00:31:41] 好
[00:31:41] 投资部就是把香港市场
[00:31:43] 跟中国市场
[00:31:44] 当作是同一个市场
[00:31:45] 我们就第四名了
[00:31:47] 这投资部
[00:31:48] 但没有关系
[00:31:49] 我们一步一步来
[00:31:49] 我觉得老板的观察
[00:31:51] 也是我今年以来看到的一个现象
[00:31:52] 就是明明我们的市值
[00:31:54] 不断在膨胀
[00:31:55] AI红利应该是全世界
[00:31:56] 除了美国之外吃最饱的
[00:31:58] 可是外资却没有完全汇补
[00:31:59] 我觉得它多多少少
[00:32:00] 还是跟汇率有时候有点关系
[00:32:02] 对因为最近像台币也比较弱势
[00:32:04] 我觉得它也会有点影响到
[00:32:05] 外资进来的parking
[00:32:07] 可是我觉得将来
[00:32:08] 它就必须要面对
[00:32:10] 你要看的是企业的成长性
[00:32:12] 而不是汇率而已
[00:32:13] 对
[00:32:13] 只看汇率对台湾是很不公平的
[00:32:15] 我觉得不太可能
[00:32:16] 然后台湾要从所谓的潜跌市场
[00:32:19] 变成一个更开放的世界流通市场
[00:32:21] 我觉得这个是在台湾
[00:32:23] 在除了AI升级之外
[00:32:25] 我们的股市投资也升级
[00:32:27] 还有最近的融资也升级
[00:32:29] 融资也变得非常聪明
[00:32:31] 我觉得有一些指标
[00:32:32] 它可能会随着这一波的多头
[00:32:34] 慢慢地出现一些微妙的变化
[00:32:37] 是往正向变化的
[00:32:38] 我们已经讲到比较远了
[00:32:40] 可能已经不是下礼拜了
[00:32:41] 所以意思是说
[00:32:42] 在没有真正的黑天鹅飞出来之前
[00:32:44] 我觉得我们都要抱持着
[00:32:46] 大跌其实是给大家买AI股的机会
[00:32:49] 不过如果分到次产业
[00:32:50] 我跟雷老板的想法似乎就又有一点不一样
[00:32:53] 例如说像这一波都没有报记忆体
[00:32:55] 那我的听众都很清楚为什么
[00:32:57] 因为我抓不太到它的节奏
[00:32:59] 然后我又会一直卡在说
[00:33:01] 我知道像南雅科什么
[00:33:02] 他们也有努力去往AI用的机体去布局
[00:33:05] 包括有国际大厂参与私募
[00:33:07] 所以他们的品质技术应该要往上提升
[00:33:10] 但无论如何这一波起来
[00:33:12] 它还是取决于DDR4
[00:33:14] DDR5的上涨
[00:33:15] 带动了台湾的机体的上涨
[00:33:17] 所以我就一直做不到
[00:33:18] 可是我没有看坏
[00:33:19] 因为跌下来就是相对本益比非常之便宜
[00:33:22] 那我就有做到被动元件
[00:33:24] 可是任老板他就说他没有那么看重被动元件
[00:33:26] 那我们这边再往下延伸
[00:33:28] 那接下来你会鼓励大家
[00:33:30] 如果盘是稳了往多头路上走
[00:33:32] 你比较看好的产业你会放在哪里
[00:33:35] 你要来看被动元件了吗
[00:33:36] 应该是说
[00:33:37] 这一次被动元件差一点
[00:33:39] 因为你会发现这一波
[00:33:41] 从去年开始涨之后
[00:33:42] 如果是涨
[00:33:43] 开始涨一两倍产业
[00:33:45] 今年如果涨一倍产业都不算多
[00:33:47] 就是一次个股
[00:33:48] 那我们就从
[00:33:49] 比如说你涨了150%到200%
[00:33:51] 我认为你觉得这是一个产业族群性的话
[00:33:54] 他的大概回档20%左右的时候
[00:33:56] 都是你可以介入的
[00:33:57] 是
[00:33:58] 对
[00:33:58] 所以你去看被动元件这次就差不多
[00:34:00] 对
[00:34:00] 他的两次拉高回档拉高回档
[00:34:03] 都大概18到20
[00:34:04] 是
[00:34:05] 那如果你去要去介入
[00:34:07] 已经涨3到5倍了
[00:34:09] 比如说
[00:34:09] 像记忆体
[00:34:10] 对像金居
[00:34:11] 那时候很多
[00:34:11] 金居
[00:34:12] 对通波基板
[00:34:13] 那你会发现
[00:34:13] 30几%以上
[00:34:15] 35%左右是比较适用的
[00:34:17] 是
[00:34:17] 因为他本身成长的倍死
[00:34:19] 已经太多倍了
[00:34:20] 对
[00:34:20] 那他过程中当然有可能涨一倍多的时候回档20%
[00:34:23] 涨一倍多的时候回档20%
[00:34:25] 可是如果现在你又要再介入的时候
[00:34:27] 30几%会比较好
[00:34:28] 那因为我经历过2017年那时候的国具的美好
[00:34:32] 也经历过2018年的国具之乱
[00:34:34] 是
[00:34:34] 对
[00:34:34] 那我给大家一个建议就是说
[00:34:36] 我认为被动元件涨完全是有道理的
[00:34:40] 那你接下来
[00:34:42] 我觉得以他当年的套路再来一次的话
[00:34:44] 大概涨价寒要开始连发了
[00:34:46] 套路
[00:34:46] 现在涨价寒还没有一直看到
[00:34:48] 好
[00:34:48] 但是太阳佑店跟春田确实有发涨价寒
[00:34:51] 也幅度不小
[00:34:52] 而且台湾接下来应该也要开始发
[00:34:54] 有
[00:34:54] 国具自己说有
[00:34:55] 对啊
[00:34:55] 那只要这样子发一发发一发之后呢
[00:34:58] 是
[00:34:58] 一样跟记忆体一样
[00:34:59] 你看到那时候记忆体大家还记得吧
[00:35:01] 去年大家都在订报价
[00:35:02] 对
[00:35:02] 其实那其实现货报价并没有那么重要
[00:35:04] 但大家就一直订
[00:35:05] 每天中午11点
[00:35:06] 对
[00:35:07] 极方科技的网站就当即
[00:35:09] 然后
[00:35:09] 大家在看报价
[00:35:10] 那个只要通路上去左手换右手就可以了
[00:35:13] 好
[00:35:13] 那没有关系
[00:35:14] 你只要发现呢
[00:35:15] 这个涨价很连发之后
[00:35:16] 发到它涨不动了
[00:35:17] 嗯
[00:35:17] 那你大概短线上就要进入
[00:35:20] 我刚刚讲的可能是两倍之后的一个修正
[00:35:22] 所以这是我先给大家一个许
[00:35:24] 不是说它现在不会涨
[00:35:25] 我跟你讲
[00:35:26] 如果从现在开始到下礼拜
[00:35:27] 台股已经直往上了
[00:35:29] 被动预见还是会涨
[00:35:30] 因为它就是这一波在下跌过程中最抗跌的啦
[00:35:32] 而且它现在的筹码还算干净
[00:35:34] 哦
[00:35:35] 然后很多被关
[00:35:36] 对
[00:35:36] 陆陆续续要出关
[00:35:37] 下礼拜有好几档也是要陆续出关
[00:35:39] 那如果回到记忆体的话
[00:35:41] 上次来上
[00:35:41] 4月那时候来上理财的答案就
[00:35:43] 对
[00:35:43] 我就说我来送暖
[00:35:44] 那时候记忆体很惨的时候
[00:35:45] 很惨
[00:35:45] 雷老板来送暖
[00:35:46] 那现在怎么看呢
[00:35:47] 今天记忆体还不错
[00:35:48] 对
[00:35:49] 我的看法还是很简单
[00:35:51] 就是呢
[00:35:51] 其实这一波你反而会最近你会发现
[00:35:53] 大家最喜欢的是滑榜店
[00:35:54] 对
[00:35:55] 因为它有不只有做到中介的东西
[00:35:57] 它有另外一块就直接可以
[00:35:59] 有一块新的产品
[00:36:01] 它直接贡献到五块钱
[00:36:02] 对
[00:36:03] 我觉得这个会跟南亚科或者是
[00:36:05] 群联大家还是比较把它当成
[00:36:07] 怎么说
[00:36:08] 群联为什么这么弱
[00:36:09] 2008
[00:36:09] 然后董事长也一天到晚跑行程
[00:36:11] 对
[00:36:12] 天老展也很多人看到他的身影
[00:36:13] 对
[00:36:14] 然后他也这次也去参加那个
[00:36:15] 薰的这个毕业典礼了
[00:36:17] 对
[00:36:17] 从一开始薰不知道他是谁
