[00:00:00] 欢迎收听
[00:18:55] 什么中间有一个中介板
[00:18:57] 什么不要用了
[00:18:58] 什么之类的
[00:18:59] 有没有
[00:18:59] 我们还请婉婷来试疑说
[00:19:00] 如果不要用了会怎样
[00:19:02] 他就说
[00:19:02] 其实那就是有点传闻
[00:19:04] 并没有这件事情
[00:19:04] 诸如此类
[00:19:06] 但台光店在这样的风波中
[00:19:08] 每一次的回档
[00:19:09] 都是很好的买店
[00:19:10] 他又在创历史新高了
[00:19:12] 对不对
[00:19:12] 每一次回档都好怀疑
[00:19:14] 是不是这件事情要成真了
[00:19:15] 但后面他就再上去了
[00:19:16] 我觉得营收是一个
[00:19:17] 很强烈的底气
[00:19:18] 这个一定要看
[00:19:19] 好 台达店这一次
[00:19:21] 到底会不会
[00:19:22] 所谓的这个
[00:19:22] 电源的规格
[00:19:23] 这个升级要延后
[00:19:25] 不管要不要延后
[00:19:26] 就代表有这件事
[00:19:27] 对不对
[00:19:28] 要升级嘛
[00:19:29] 对不对 要升级
[00:19:30] 那台达店
[00:19:30] 一定是升级里面最受惠的
[00:19:32] 因为它的技术
[00:19:33] 一定是最好的
[00:19:34] 所以它肯定
[00:19:35] 不会没有这个单
[00:19:36] 那如果单延后
[00:19:37] 我们就观察一下营收
[00:19:38] 如果营收真的受到
[00:19:40] 很大的冲击
[00:19:41] 毛利率受到很大的冲击
[00:19:42] 那当然另当别论
[00:19:43] 可如果没有呢
[00:19:44] 人家还是在
[00:19:45] 营收创高的路上呢
[00:19:46] 那是不是这一次的回档
[00:19:48] 确实又是提供
[00:19:49] 一个好的机会
[00:19:50] 那台达店
[00:19:51] 当然有一个小缺点是说
[00:19:52] 它的本益比
[00:19:53] 一直都开始
[00:19:53] 已经有一点偏高
[00:19:55] 导致它回档的时候
[00:19:56] 可能你的幅度感受上
[00:19:58] 就会比较大一点
[00:19:59] 我觉得这个是要理解的
[00:20:00] 那还有发生什么事呢
[00:20:02] 发生过说如果我们今天
[00:20:03] 用玻璃机板
[00:20:04] 就会取代掉传统的载板
[00:20:06] 所以那时候载板三雄也崩
[00:20:09] 后来又特地请曲博来讲说
[00:20:12] 要用玻璃机板没有错吗
[00:20:13] 因为它的一些好的
[00:20:14] 材质的优势
[00:20:16] 对不对
[00:20:17] 可是因为第一
[00:20:17] 还没有那么快嘛
[00:20:18] 第二就算用玻璃机板
[00:20:20] 也没有要取代载板
[00:20:21] 载板三雄又没事了
[00:20:23] 还有什么呢
[00:20:24] 好
[00:20:24] 均热片
[00:20:25] 建策
[00:20:27] 两片变一片
[00:20:28] 可是这就有点严重了
[00:20:29] 因为你规格改成两片变一片
[00:20:31] 所以它确实股价就腰斩
[00:20:33] 它就股价五千变两千五
[00:20:36] 这个事情就有一点点
[00:20:37] 影响到散热族群
[00:20:38] 到现在这个族群
[00:20:40] 还是相对比较落后
[00:20:41] 可是也不要忘记
[00:20:42] 散热族群以前还发生过什么
[00:20:43] 还发生过说什么
[00:20:44] 机柜以外什么
[00:20:46] 不需要用到那么多的散热
[00:20:48] 有没有
[00:20:48] 有一次有在讲说
[00:20:49] 不需要用到那么多的散热
[00:20:51] 那一次也崩
[00:20:51] 可是后面又在创新高
[00:20:53] 我刚才就听到那个
[00:20:55] 我俩讲
[00:20:55] 我就在纸上一直写一直写
[00:20:57] 还有谁
[00:20:57] 讯星KY前阵子跌
[00:20:59] 说因为伯通的单
[00:21:00] 延后到七月以后才要出
[00:21:02] 我就有跟大家分享
[00:21:03] 人家是有单要出
[00:21:04] 是延后出
[00:21:06] 又不是说这笔单没了
[00:21:07] 还有大力光
[00:21:09] 他要做细光子
[00:21:10] 然后法说会上讲
[00:21:12] 我要2028才有量
[00:21:13] 谁哪一家
[00:21:14] 不都是差不多这样子的意思吗
[00:21:16] 结果他就崩
[00:21:18] 现在大家会反过来说
[00:21:19] 不是
[00:21:20] 可是大力光有细光子
[00:21:21] 是真的有
[00:21:22] 好 这些都是我刚
[00:21:23] 一边听魏良讲
[00:21:25] 一边就列出来的
[00:21:26] 这些在市场上的传闻
[00:21:28] 所以我觉得大家
[00:21:29] 在了解这家公司的状况的时候
[00:21:31] 一定要去思考
[00:21:32] 这次给他的利空
[00:21:34] 到底叫不叫做
[00:21:35] 好公司遇到
[00:21:36] 而且还不是大倒霉事
[00:21:37] 遇到小倒霉事
[00:21:39] 给的一些些的机会
[00:21:41] 然后耐性跟你的资金配置
[00:21:43] 要把它做好的话
[00:21:44] 我觉得就不会有这么大的压力
[00:21:46] 不过当然如果喜欢说
[00:21:47] 做一个左侧交易
[00:21:49] 就是说往下逢低成绩的人
[00:21:50] 第一个当然切记就是说
[00:21:52] 你可能要设定好
[00:21:53] 大概不管是
[00:21:55] 你比如说机械式的
[00:21:56] 每跌几%我接多少
[00:21:57] 或者是说你按照技术面
[00:21:59] 比如说在哪一条均线
[00:22:01] 这个十日均
[00:22:02] 二十日均六十日均等等
[00:22:03] 我分别去做一个承接
[00:22:05] 我觉得资金的一个规划策略
[00:22:07] 是非常重要的
[00:22:08] 第二件事情当然
[00:22:09] 有的时候还是要考量一下
[00:22:12] 就是我们尽量不要去跟两大法人
[00:22:15] 就是对坐
[00:22:16] 因为毕竟我们资金再怎么样
[00:22:19] 都是有限的
[00:22:20] 他们最可怕的就是什么
[00:22:21] 像投信或外资
[00:22:23] 有时候是这样
[00:22:24] 你看到他已经卖了1000张
[00:22:25] 最可怕的不是卖压1000张
[00:22:27] 是他原来库存还有一万张
[00:22:29] 他假如想卖
[00:22:31] 他还可以继续卖
[00:22:31] 对所以刚好我看到这一段
[00:22:33] 旗舰越台达店的拉回修正
[00:22:35] 买明显的筹码面的对比是
[00:22:37] 外资占卖方
[00:22:38] 投信占卖方
[00:22:39] 但融资一直在增加
[00:22:40] 对
[00:22:41] 所以看起来当然大家
[00:22:42] 大家非常信任台达店
[00:22:44] 我觉得这当然是一个好事的
[00:22:46] 但也必须说
[00:22:47] 好显他是台达店
[00:22:48] 对
[00:22:49] 今天如果他是别家公司
[00:22:51] 这种做法会出大事
[00:22:52] 就是你如果说
[00:22:54] 法人一直卖
[00:22:55] 然后你不明就理
[00:22:57] 只是因为看到觉得价格
[00:22:59] 好像比之前低了
[00:23:00] 以为他是打9折了
[00:23:01] 打8折
[00:23:02] 就一直接一直接
[00:23:03] 那真的会接到泄气
[00:23:04] 好因为我们有讲过
[00:23:06] 可能唯一让我们觉得
[00:23:07] 比较放心是台积电
[00:23:08] 因为台积电外资
[00:23:09] 也会把它拿来当提款机
[00:23:11] 那是因为他7%几
[00:23:12] 将近8成的持股
[00:23:13] 在外资手上
[00:23:14] 你偶尔提一下
[00:23:15] 不会影响到外资
[00:23:17] 整体的持股
[00:23:18] 但是他却是一个
[00:23:19] 拿来调节台股水位
[00:23:21] 或是说
[00:23:21] 一方面可能
[00:23:22] 现货
[00:23:23] 期货
[00:23:24] 在那边做相对避险的时候
[00:23:26] 一个很好用的工具
[00:23:27] 所以变成他的外资筹码
[00:23:29] 不一定是这么样的
[00:23:30] 需要看
[00:23:30] 对不对
[00:23:31] 那他体型又那么大
[00:23:32] 投信也不一定
[00:23:33] 能把它买上去
[00:23:34] 所以他越跌越减
[00:23:35] 我觉得问题
[00:23:35] 就不是那么大
[00:23:36] 那台达电
[00:23:37] 我觉得问题也没那么大
[00:23:39] 只是比台积电
[00:23:40] 要留意的是
[00:23:41] 他的平价水位
[00:23:42] 就是比台积电高一些
[00:23:43] 然后再加上
[00:23:45] 最近可能有些
[00:23:45] 市场传闻的关系
[00:23:46] 其实台积电
[00:23:47] 也是市场传闻一堆啊
[00:23:48] 什么Intel竞争抢单啊
[00:23:50] 联电也要三难迷啊
[00:23:52] 好吗
[00:23:52] 清泉呢
[00:23:53] 还说什么清泉
[00:23:54] 那个IP
[00:23:55] 还从联电流出去的
[00:23:56] 大家都一头雾水
[00:23:57] 好
[00:23:58] 刚刚威良讲的
[00:23:59] 实在超好
[00:24:00] 幸好还是台达电
[00:24:01] 因为我们在选股票
[00:24:02] 常常会发现一些事情
[00:24:04] 像我们那时候选一些
[00:24:05] 大型龙头股
[00:24:06] 假设以日月光来说
[00:24:07] 当然最近很强
[00:24:08] 可之前也有过很牛的时候
[00:24:10] 你就会发现一件事
[00:24:11] 他起涨的时候是
[00:24:12] 外资投信买他
[00:24:14] 融资再退
[00:24:15] 因为融资觉得
[00:24:16] 哇
[00:24:16] 这个大牛股
[00:24:18] 好不容易动
[00:24:18] 然后你就看到
[00:24:20] 他越涨
[00:24:20] 外资跟投信越买
[00:24:22] 融资越退
[00:24:23] 他反而越涨
[00:24:24] 就是变成一个正循环
[00:24:26] 对
[00:24:26] 那现在台达电
[00:24:27] 没有在这个正循环上
[00:24:28] 我觉得要留意的是
[00:24:30] 筹码什么时候好转
[00:24:31] 去接的朋友
[00:24:32] 会比较心安
[00:24:33] 因为我也有跟大家分享
[00:24:35] 可能很多人听我说
[00:24:36] 赵华你不是也左侧
[00:24:37] 对
[00:24:37] 但左侧不是盲目的左侧
[00:24:39] 刚刚魏良讲得很棒
[00:24:41] 要不然你就机械式的左侧
[00:24:42] 如果你很相信
[00:24:43] 它是一个不会倒的公司
[00:24:45] 你就可能
[00:24:45] 每跌多少
[00:24:46] 加多少
[00:24:47] 进去
[00:24:47] 对不对
[00:24:47] 最大的风险就是
[00:24:49] 加到后来
[00:24:50] 当然你要做资金控管
[00:24:52] 不是all in
[00:24:52] 加到后来
[00:24:54] 还没有加满
[00:24:55] 他可能就上去了
[00:24:56] 你觉得
[00:24:56] 好可惜
[00:24:57] 有没有买满
[00:24:57] 但那又如何呢
[00:24:59] 左侧归左侧
[00:25:01] 可是你不要变成接刀的左侧
[00:25:03] 我觉得这个事情很重要
[00:25:04] 左侧最好等到
[00:25:06] 刚刚讲到的
[00:25:07] 筹码好转了
[00:25:07] 或者是你觉得
[00:25:08] 它蛮明确是在止跌
[00:25:10] 然后这时候
[00:25:11] 你再来进行
[00:25:12] 比较明确的加码
[00:25:13] 你的心情一定会比较好
[00:25:15] 这是这几天
[00:25:16] 其实我也常跟大家
[00:25:17] 做分享的
[00:25:18] 尤其像最近
[00:25:18] 其实股市
[00:25:19] 即使撇开这两天
[00:25:20] 不谈
[00:25:21] 都是在往右上的一个角度
[00:25:24] 很多的热门股
[00:25:25] 都大涨特涨
[00:25:25] 在这样的情况里面
[00:25:27] 如果它单独在跌
[00:25:28] 可能就要留意一下
[00:25:30] 你会心情上很不平衡
[00:25:32] 别人都在涨
[00:25:33] 就它在跌
[00:25:33] 你就会很容易接到
[00:25:35] 你不舒服的状态
[00:25:36] 所以最近真的蛮多族群
[00:25:39] 轮动得很激烈
[00:25:41] 前一段时间
[00:25:42] 因为像时音元件
[00:25:44] 一度跟在被动元件后面
[00:25:46] 那这件事情
[00:25:47] 已经开始有点脱钩了
[00:25:48] 反而是被动元件
[00:25:50] 自己族群里面
[00:25:51] 也在分歧分化
[00:25:52] 这两天盘面比较热的
[00:25:54] 反而又转到了功率元件
[00:25:55] 所以看起来
[00:25:56] 这一次的整个AI的梯队
[00:25:59] 一直在做扩散
[00:26:00] 我觉得在操作上面
[00:26:02] 还是要注意
[00:26:03] 因为毕竟经过了4月5月
[00:26:06] 涨到现在
[00:26:06] 第二季季底了
[00:26:08] 整个行情
[00:26:08] 其实虽然不至于说什么
[00:26:10] 会翻空
[00:26:11] 或者说泡沫或崩盘
[00:26:13] 但是确实是有一些
[00:26:14] 比较偏热的迹象
[00:26:15] 所以我觉得有一些
[00:26:17] 热门的族群
[00:26:17] 大家在选股上面
[00:26:19] 要比较小心一点
[00:26:20] 像我观察到
[00:26:21] 最近因为发歌
[00:26:23] 联发科
[00:26:23] 因为也有涨价通知函出现
[00:26:26] 股价也非常给力
[00:26:27] 近期其实
[00:26:29] 这一波上来之后
[00:26:30] 让大家开始回头去注意
[00:26:31] IC设计的相关组织
[00:26:33] 没错
[00:26:34] 从整个联发科
[00:26:36] 算是最高价的代表
[00:26:38] 其他相对比较高价的
[00:26:39] 还有像这个系列KY
[00:26:40] 它算是电源IC
[00:26:42] PMIC的代表个股
[00:26:44] 另外像驱动IC的联勇
[00:26:46] 网通IC的瑞誉
[00:26:47] 我就纷纷把中低价位的
[00:26:50] IC设计也都带起来了
[00:26:52] 所以现在看起来
[00:26:53] 如果说盘面在这种轮动
[00:26:55] 维持不变的架构当中
[00:26:57] 下一个或许大家可以去留意
[00:27:00] 就是IC设计
[00:27:01] 我觉得第三季
[00:27:01] 因为他们应该会有机会
[00:27:03] 因为晶圆代工部分
[00:27:05] 既然都已经报价明确的调涨了
[00:27:07] 所以IC设计
[00:27:08] 势必也会有一连串
[00:27:10] 可能跟进涨价的动作
[00:27:11] 这里很多客户就担心
[00:27:13] 接下来可能库存所会会不够
[00:27:15] 目前都有一些
[00:27:16] 开始在增加订单的一个情况
[00:27:18] 如果联电都那么强
[00:27:20] 联电这一波真的是超级强的
[00:27:22] 联电墙
[00:27:23] 联发科当然这两天
[00:27:24] 我觉得他比较受到盘面的干扰
[00:27:26] 他也有涨价寒
[00:27:28] 这个真的是很少看到联发科
[00:27:29] 会发涨价寒
[00:27:31] 真的少见
[00:27:32] 但是发科毕竟是从1500
[00:27:34] 已经涨到5000块钱的公司
[00:27:36] 所以接下来其他的
[00:27:37] 可能涨五六成的
[00:27:39] 都不能算是涨很多
[00:27:40] 有很多IC设计最近是在起涨
[00:27:42] 例如瑞玉也跟上了
[00:27:44] 连勇最近其实有点跟上
[00:27:46] 你不能说他们今年的获利
[00:27:48] 会什么大幅的跳增
[00:27:49] 可他们的想象空间
[00:27:50] 现在开始变大了
[00:27:52] 所以我也蛮认同
[00:27:53] 就是IC设计是一个
[00:27:54] 大家现在很值得去留意的
[00:27:56] 那像ETF里面也有那一种
[00:27:58] 专门做IC设计的ETF
[00:28:00] 00947
[00:28:01] 对
[00:28:01] 那大家也可以留意他
[00:28:03] 除了IC设计也好
[00:28:04] 还有买那个记忆体
[00:28:06] 对
[00:28:06] 所以如果大家可以去看一下
[00:28:08] 自己手上就是
[00:28:09] 或者是坊间
[00:28:10] 现在发行的产品
[00:28:11] 真的非常多
[00:28:11] 有相关的产品
[00:28:13] 有人对应记忆体吗
[00:28:14] 有人对应IC设计很多
[00:28:15] 有人是整个半导体很多
[00:28:17] 高洗的半导体很多
[00:28:18] 所以之前有人持有很多连电
[00:28:20] 联发科的绩效也很好
[00:28:22] 好
[00:28:22] 诸如此类
[00:28:23] 就可以用ETF也可以参与到
[00:28:25] 像刚刚讲到IC设计
[00:28:26] 这个大族群里面的掌势
[00:28:29] 不过目前看起来
[00:28:30] 如果是以主动式ETF的
[00:28:33] 这些大神们
[00:28:34] 这些经理人们
[00:28:35] 最近好像对IC设计
[00:28:37] 还没有很深的琢磨
[00:28:38] 没错
[00:28:38] 除了当然联发科
[00:28:39] 都算是必备之外
[00:28:41] 对
[00:28:41] 发现大概少数有买
[00:28:42] 就是6415
[00:28:43] 系力KY
[00:28:44] 系力KY
[00:28:45] 对
[00:28:45] 至于说其他的
[00:28:46] 我觉得可能就还要在
[00:28:47] 追踪观察一下
[00:28:48] 不过我觉得这个
[00:28:48] 产业的方向
[00:28:49] 应该是蛮明确的
[00:28:50] 或许经理人是在等
[00:28:52] 也许营收有更明确的
[00:28:54] 增长的讯号
[00:28:55] 也可能是有部分的
[00:28:57] 中低价位IC设计
[00:28:58] 他们的市值
[00:28:59] 可能还稍微差强而已
[00:29:00] 稍微比较不够
[00:29:01] 不过
[00:29:02] 我觉得如果先从
[00:29:03] 刚刚讲的
[00:29:04] 各次族群的IC设计的龙头
[00:29:06] 先来做观察
[00:29:08] 甚至下手
[00:29:08] 我觉得相对会比较好
[00:29:09] 就像网通里面
[00:29:11] 我们一定都会先看瑞誉
[00:29:13] 当然就是锁定向联勇
[00:29:15] 是
[00:29:15] 其实慢慢的
[00:29:16] 他们这一波
[00:29:17] 也是跟着涨上来
[00:29:18] 而且还蛮稳定的
[00:29:20] 比较不会让大家
[00:29:21] 在抱他们的时候
[00:29:22] 感觉就是压力很大
[00:29:23] 联勇也是高值利率股啊
[00:29:25] 联勇最近好像也要出息
[00:29:27] 因为我在之前
[00:29:27] 滴水位的时候
[00:29:28] 他就很符合我的左侧
[00:29:31] 因为他就不太动了
[00:29:32] 他不动
[00:29:32] 你就知道你不是在往
[00:29:34] 那个所谓的
[00:29:35] 继续往下接刀
[00:29:36] 可他不动
[00:29:37] 你要付出的问题
[00:29:38] 就是时间成本
[00:29:40] 那时候我也知道
[00:29:41] 联勇大部分
[00:29:42] 还是消费型的IC
[00:29:43] 可是职利率真的很好
[00:29:44] 获利也很稳定
[00:29:45] 那就买一些放着
[00:29:46] 搞不好总会轮到他
[00:29:48] 所以我联勇的持股成本
[00:29:49] 是相对低
[00:29:50] 那我没什么理他
[00:29:51] 说实话上来
[00:29:52] 我也没有加
[00:29:52] 因为他并不是AI的一线军
[00:29:54] 我到时候是买他的
[00:29:55] 价值被低估
[00:29:56] 所以我还是有
[00:29:57] 这类型的股票
[00:29:58] 他没有涨
[00:29:59] 我也不会叫
[00:29:59] 因为我还有被动员件
[00:30:01] 那些比较活泼型的
[00:30:02] 配置真的是一个
[00:30:03] 很重要很重要的事情
[00:30:05] 好 最近联勇涨上来了
[00:30:07] 结果我就收到通知了
[00:30:08] 他要除息了
[00:30:09] 他股息超多
[00:30:10] 好像配23块
[00:30:11] 对 所以你有一张联勇
[00:30:14] 就有23000块
[00:30:15] 对 所以我看到股息的时候
[00:30:17] 我有吓一跳
[00:30:18] 有时候我不喜欢股息
[00:30:21] 因为股息要纳入二代健保
[00:30:22] 对 这个单笔超过两万
[00:30:24] 要二代健保
[00:30:25] 讨厌
[00:30:26] 然后又会纳入个人所得税
[00:30:28] 可是你看到时候还是会
[00:30:29] 忽然之间好像掉了一个现金给你
[00:30:32] 那个感觉也不错
[00:30:33] 但要认清
[00:30:35] 他不是第一梯队
[00:30:36] 可是他可能会是补涨的梯队
[00:30:38] 这个当然也是
[00:30:39] 就是最近台股的一个现象
[00:30:41] 大概往第二第三梯队来做轮动
[00:30:43] 那真正一开始带队的那些
[00:30:46] 不管是香港的电源
[00:30:48] 散热
[00:30:49] PCB
[00:30:50] 这些所谓的AI的第一梯队
[00:30:52] 最近普遍都在做震荡休息
[00:30:55] 所以我觉得这个也蛮考验
[00:30:56] 就是上半年要结束了
[00:30:58] 那最近的主动是基金
[00:31:00] 主动是EDF
[00:31:01] 他们的一个作战
[00:31:02] 成先起后的行情
[00:31:04] 因为看起来这里的一个选股难度确实有在增加
[00:31:08] 所以最近也蛮多身边的一些客户跟朋友在问说
[00:31:11] 怎么之前买的像比如说981A
[00:31:13] 或是403A
[00:31:15] 好像最近的绩效比较有点放慢的
[00:31:18] 我觉得刚好是因为他们先前可能比较算是重仓布局的
[00:31:23] 前面的那些明星个股
[00:31:25] 最近都在休息
[00:31:27] 那反倒是一些新崛起的可能
[00:31:29] 也许今年还在做观察
[00:31:31] 也许他们可能压根也没打算参与这些新的族群
[00:31:34] 也是有可能
[00:31:35] 那当然毕竟就是说
[00:31:36] 经理人还是有他们自己在布局的一些想法
[00:31:39] 那我个人觉得下半年应该台股会蛮精彩
[00:31:43] 因为还是有很多新的族群会有新的题材冒出来
[00:31:47] 而且今年的台股真的让大家
[00:31:49] 就颠覆了很多以往的认知跟想象
[00:31:51] 你看最近南亚飙到这样之后
[00:31:54] 台数今天跟台化也都是亮灯掌听板
[00:31:58] 所以告诉大家未来到底谁是AI股
[00:32:02] 这件事情可能越来越有讨论空间的
[00:32:05] 因为就连是老传产
[00:32:07] 现在似乎也可以摇升一变
[00:32:10] 老电新开变成它也有AI色彩
[00:32:12] 转型到半导体
[00:32:14] 转型到AI材料
[00:32:15] 转型到特用化学
[00:32:16] 所以看起来
[00:32:17] 现在整个市场的一个评价面会往上提高
[00:32:21] 其实是有它道理的
[00:32:22] 因为不管是说像这些传产股
[00:32:25] 或者说像连电的评价
[00:32:27] 或者像友达群创的评价
[00:32:30] 其实现在慢慢都在做改变了
[00:32:31] 群创跟友达
[00:32:33] 当然他们现在同涨的态势很凶
[00:32:36] 不过如果大家从形态上来看
[00:32:37] 会知道群创肯定是比较强了
[00:32:39] 因为群创现在跟台电的关系
[00:32:42] 我想就是一种
[00:32:43] 就等到双方签下那个合约
[00:32:46] 一起来公诸于世的一个状态
[00:32:48] 因为坊间新闻都写了
[00:32:50] 可是双方就不太敢讲
[00:32:51] 没来演去的
[00:32:52] 对 坊间新闻都写了
[00:32:53] 也不否认
[00:32:54] 那根据了解是真的啦
[00:32:56] 只是他们可能需要有一些中间的流程认证
[00:33:00] 以及最好是由大哥
[00:33:01] 就台积电的嘴巴
[00:33:03] 来说出来是最好的
[00:33:04] 这也是之前为什么一直跟大家分享说
[00:33:06] 群创有的都在卖场
[00:33:08] 他们两个卖场的方向
[00:33:09] 后来呈现是不一样
[00:33:10] 一个可能单纯就是把场卖了
[00:33:12] 换现金回来
[00:33:13] 一个场卖了
[00:33:14] 其实他可能需要的是
[00:33:15] 一方面解决包袱
[00:33:16] 一方面拿到一些技术上的合作
[00:33:19] 所以这两家公司
[00:33:21] 我始终评价会有点不同
[00:33:23] 当然我想听古破仔的朋友
[00:33:25] 应该听我讲大半年有了
[00:33:27] 现在我觉得也算是呈现在盘面上
[00:33:29] 当然现在都是同长啦
[00:33:31] 也不是说你买友达就真的比较不好
[00:33:32] 那友达是细光子题材嘛
[00:33:34] 他有顶元有富材
[00:33:35] 我觉得他们是不一样题材
[00:33:37] 买的人自己认清就好了
[00:33:39] 那至于群创涨到这边
[00:33:41] 你说他本益比看起来相对也是很高啊
[00:33:43] 对
[00:33:43] 现在会用本益比咯
[00:33:45] 就已经好像很少有人会用
[00:33:47] 景气循环股来想群创友达了
[00:33:50] 都已经在认知上
[00:33:52] 认可他们两家公司都转型了
[00:33:54] 不过呢
[00:33:55] 营收的本体还是大部分来自于面板
[00:33:57] 所以都不会马上有很好的表现
[00:34:00] 只是市场的认知在改变
[00:34:02] 评价方式会改变
[00:34:04] 我觉得他们倒是已经回不去了
[00:34:07] 回不去原本就是纯面板股的这个形象了
[00:34:10] 这个是可以来
[00:34:11] 大家要理解的
[00:34:12] 这其实对整个台股来看都是一件好事
[00:34:15] 因为市场就给予
[00:34:17] 愿意努力耕耘转型的公司
[00:34:20] 然后上修平价
[00:34:22] 我觉得这个是一个非常正向的一个循环力量
[00:34:25] 那只不过呢
[00:34:26] 就提醒大家
[00:34:26] 因为其实在看群创
[00:34:29] 或者甚至你看到友达之后要注意
[00:34:31] 现在绝对是在买他的转型的新的产业方向
[00:34:35] 所以比方说你看到群创掌
[00:34:37] 也许你可以去思考说
[00:34:39] 那是不是还有一些
[00:34:40] 这个玻璃机板
[00:34:42] 或者说这个先进封装
[00:34:44] 对
[00:34:44] 那你看到友达上涨
[00:34:46] 你可以去想有没有些CPU的相关的个股
[00:34:48] 但是呢绝对不是什么
[00:34:49] 去往面板零组件找
[00:34:52] 我发现这件事情是一个不美丽的错误
[00:34:56] 是
[00:34:56] 因为现在盘面上呢
[00:34:58] 我最近听到有人开始在讨论说
[00:35:00] 那接下来像什么面板
[00:35:02] 以前都会找到周边的
[00:35:03] 像偏光片
[00:35:04] 对之类的
[00:35:05] 背光模组
[00:35:06] 背光模组
[00:35:07] 那个是我们小时候的逻辑
[00:35:09] 没有那么久了
[00:35:10] 但是以前你看到面板骨
[00:35:12] 那个景气循环又往上的时候
[00:35:14] 当友达群创都长一段的时候
[00:35:16] 然后再来就是那一只小猫
[00:35:18] 彩晶也会长
[00:35:19] 然后再来就
[00:35:19] 彩晶最近也长得几凶
[00:35:20] 然后再来就扩散到面板零组件
[00:35:22] 可是现在逻辑真的不是这个样子
[00:35:24] 所以我觉得
[00:35:25] 或许有时候短线上面呢
[00:35:27] 它会没有效率
[00:35:28] 会发生这种不美丽的错误
[00:35:30] 错个三天五天一周
[00:35:32] 可是呢 时间久了它还是会脱钩
[00:35:34] 那即便是以呢
[00:35:36] 友达群创
[00:35:37] 彩晶这三档股票来看
[00:35:39] 其实刚好我今天也做一个很细微的比较
[00:35:41] 今天盘中三档股票都涨停嘛
[00:35:43] 对
[00:35:43] 那谁才是真正领童鸭
[00:35:45] 跟大家报告
[00:35:45] 群创是在9.34分涨停的
[00:35:48] 是 没有错
[00:35:49] 友达是在9.55分
[00:35:51] 是
[00:35:51] 插了21分钟
[00:35:52] 是
[00:35:52] 那彩晶是在9.57分涨停的
[00:35:55] 所以就告诉你
[00:35:56] 其实这个市场你可以想象当时的心态是什么
[00:35:59] 大户
[00:36:00] 他就开车
[00:36:01] 就是开了群创这台车
[00:36:03] 冲到了涨停板
[00:36:04] 那散户呢
[00:36:05] 没有跟
[00:36:05] 不敢买
[00:36:06] 所以呢
[00:36:07] 就想说
[00:36:08] 那反正群创价格最高
[00:36:10] 而且已经亮灯锁住了
[00:36:11] 那我就去买
[00:36:12] 友达
[00:36:13] 找个替代品
[00:36:14] 是
[00:36:14] 对
[00:36:15] 所以散户就会在
[00:36:16] 友达里面呢
[00:36:17] 就是抱团取暖
[00:36:18] 是
[00:36:18] 那接着呢
[00:36:19] 还有更慢的散户呢
[00:36:20] 想说
[00:36:20] 那不然
[00:36:21] 我小资主
[00:36:22] 我找最最最便宜的是财经
[00:36:24] 所以大家就往财经挤
[00:36:25] 那你想想看
[00:36:26] 如果
[00:36:26] 先不讲转型的方向
[00:36:28] 光就筹码的条件
[00:36:30] 谁会是大户最多
[00:36:31] 谁会是散户最多
[00:36:32] 其实答案就很清楚了
[00:36:33] 是
[00:36:34] 好
[00:36:34] 就跟南亚
[00:36:35] 台化
[00:36:36] 台素
[00:36:36] 南亚是这一波里面
[00:36:38] 率先上涨
[00:36:39] 涨到都被分盘交易了
[00:36:40] again
[00:36:41] 最早南亚在涨
[00:36:43] 当然是讲到PCB相关的材料
[00:36:45] 后来就更延伸到
[00:36:46] 它有超过五成是所谓的电子级材料
[00:36:49] 所以南亚在涨
[00:36:50] 一方面
[00:36:51] 对不对
[00:36:52] 就是大家会想说
[00:36:53] 它还卖了很多的南亚科
[00:36:55] 它还在集团里面
[00:36:56] 卖了很多子公司
[00:36:57] 所以它在业外的收益
[00:36:58] 肯定是非常的饱足之外
[00:37:00] 本业又是跟
[00:37:01] 台素集团里面是
[00:37:03] 电子化最强的
[00:37:04] 所以南亚先涨很正常
[00:37:06] 后来大家会先想到谁
[00:37:07] 其实我觉得
[00:37:08] 先想到应该不是台素
[00:37:09] 先想到应该会是台化
[00:37:11] 因为台化持有非常多的南亚
[00:37:13] 他们叫它持股嘛
[00:37:14] 但是台化持有南亚的
[00:37:15] 种类是多的
[00:37:16] 加上台化本身
[00:37:18] 它也做了蛮多
[00:37:19] 电子级的化学材料
[00:37:20] 所以台化加总一下
[00:37:22] 我电子级的成分也很高
[00:37:24] 所以台化今天的涨停也不意外
[00:37:27] 那台素呢
[00:37:28] 台素可能就是
[00:37:29] 台化跟南亚都涨了嘛
[00:37:30] 那台化跟南亚
[00:37:31] 可能都会去卖一些子公司
[00:37:33] 有获利益助
[00:37:33] 那我也有卖一些
[00:37:35] 所以我就可以有业外
[00:37:36] 可是我觉得
[00:37:36] 三家公司的本质是不同的
[00:37:38] 我觉得先涨南亚
[00:37:39] 再涨台化
[00:37:40] 再涨台素
[00:37:41] 是一个正确的顺序
[00:37:43] 是有道理
[00:37:44] 有逻辑
[00:37:44] 有效率的
[00:37:45] 所以其实台股是越来越效率
[00:37:47] 对
[00:37:47] 所以尽量不要就是呢
[00:37:49] 自己天马行空的去想象一些
[00:37:51] 背后可能别人看不懂的故事啦
[00:37:54] 是
[00:37:54] 好
[00:37:55] 当然最近盘面上
[00:37:56] 有很多的族群在轮动
[00:37:58] 最后来问一下
