[00:00:00] 欢迎收听
[00:22:24] 我们看到
[00:22:25] 第二季还是会结出一个好成绩
[00:22:27] 以及7月还有机会
[00:22:28] 在网上的情况下
[00:22:30] 第一个
[00:22:30] 进入到台积电的得点圈了
[00:22:33] 虽然他最近
[00:22:33] 怎么搞得有点弱呢
[00:22:35] 7月16就要开发说了
[00:22:36] 现在都已经7月初了
[00:22:37] 到底是要买台积电
[00:22:39] 还是说像今天主动元件
[00:22:42] 矽晶源很强
[00:22:42] 我们追强的
[00:22:43] 还是说
[00:22:44] 虽然我知道你不喜欢
[00:22:46] 被动元件在大跌
[00:22:47] 去捡被动元件
[00:22:49] 因为明汉讲过
[00:22:49] 像这种强势族群
[00:22:51] 不要在它叠的时候
[00:22:52] 硬要去捡
[00:22:53] 就是要买红
[00:22:54] 今天在盘面上
[00:22:56] 我们看到
[00:22:56] 红的族群变得比较少的情况下
[00:22:59] 你会建议做什么样的配置
[00:23:00] 好
[00:23:01] 应该说台积电跟这些强势族群
[00:23:05] 我觉得还是要拆开
[00:23:06] 我还是觉得台积电
[00:23:08] 现在距离法说还有两个礼拜
[00:23:10] 所以代表我个人觉得还有空间
[00:23:12] 还有空间
[00:23:12] 对
[00:23:12] 就是说法说会前
[00:23:14] 应该都还有高点可以期待
[00:23:16] 那再来就是法
[00:23:17] 正常来讲
[00:23:18] 就是法说会前一周
[00:23:19] 他就会休息
[00:23:20] 那整理大概两周
[00:23:22] 法说前一周
[00:23:24] 法说会后一周
[00:23:25] 然后再重新整理之后
[00:23:26] 再慢慢转强
[00:23:28] 所以应该说
[00:23:29] 现在的角度台积电
[00:23:30] 我觉得长线投资人而言
[00:23:33] 当然还是一个进场点
[00:23:34] 至于刚刚提到
[00:23:36] 盘面强势族群
[00:23:38] 那我就觉得
[00:23:39] 应该是以
[00:23:40] 比较短线的角度操作
[00:23:42] 那包含
[00:23:43] 现在盘面强势
[00:23:44] 包含刚刚刚提到
[00:23:45] 主动元件
[00:23:46] 或我们讲的这个细晶元
[00:23:48] 那包含今天
[00:23:50] 才刚转强的机器人
[00:23:52] 机器人
[00:23:52] 对
[00:23:52] 今天盘面那种机器人
[00:23:54] 是
[00:23:54] 但是因为他的骨性很烂
[00:23:56] 所以他讲的时候
[00:23:57] 想说对对对
[00:23:57] 自己都忘了
[00:23:59] 对他有个好处
[00:24:00] 就是机器人整理比较久
[00:24:01] 对
[00:24:02] 所以像这样族群
[00:24:03] 各有各的优缺点
[00:24:05] 像主动元件
[00:24:06] 因为他已经累积了一段
[00:24:08] 真的很大一段
[00:24:09] 对所以相对来讲
[00:24:10] 可能多少慢慢会见到压力
[00:24:13] 细晶元也有一段
[00:24:15] 对
[00:24:15] 所以但变成是
[00:24:17] 相对而言变成机器人
[00:24:18] 才刚整理完
[00:24:19] 我觉得还相对来讲
[00:24:21] 可以参考一下
[00:24:22] 那另外呢
[00:24:23] 刚刚提到被动
[00:24:24] 或者是我们讲记忆体
[00:24:26] 它的特色是
[00:24:26] 记忆体是昨天就转入
[00:24:28] 对
[00:24:28] 那今天好处
[00:24:30] 我觉得今天比较好的
[00:24:31] 这个状况是
[00:24:33] 开盘的时候
[00:24:34] 记忆体压力很大
[00:24:35] 它是直接开得很低
[00:24:36] 对对对
[00:24:37] 等于说延续昨天
[00:24:38] 大家没跑掉的
[00:24:40] 今天开盘
[00:24:41] 又看到盘势不好
[00:24:42] 所以大家几乎就是挂低一单
[00:24:44] 挂的压力很大
[00:24:46] 但是好处就是
[00:24:47] 开低之后
[00:24:48] 它明显的跟盘势比较像
[00:24:51] 它是慢慢的指稳往上走
[00:24:53] 所以看起来记忆体的修正
[00:24:55] 可能就是这两天
[00:24:57] 慢慢来到满足点
[00:24:58] 那我觉得是蛮好的现象
[00:24:59] 因为毕竟记忆体
[00:25:01] 前一段时间蛮强势
[00:25:03] 变得有点是市场指标
[00:25:04] 那如果市场指标
[00:25:06] 它就下去之后
[00:25:07] 就一路往下走
[00:25:08] 那就会导致
[00:25:09] 会造成什么现象
[00:25:11] 就是我们刚刚讲
[00:25:12] 短线包含主动机器人
[00:25:14] 第二天要再进场
[00:25:16] 人不太感兴趣
[00:25:16] 因为你会看着
[00:25:17] 这些强制组群
[00:25:19] 转弱之后
[00:25:20] 其实蛮惨烈的
[00:25:22] 所以大家会害怕
[00:25:23] 那当然
[00:25:23] 这个记忆体马上
[00:25:25] 今天看起来要指纹
[00:25:26] 我觉得
[00:25:26] 这个是一个很好的迹象
[00:25:28] 但是反向而言
[00:25:30] 被动今天就
[00:25:31] 完全跟指数不一样
[00:25:33] 大吸货
[00:25:34] 对 它是小幅开低
[00:25:36] 然后反而是一路走低
[00:25:38] 越压越低
[00:25:39] 对 越压越低
[00:25:40] 然后它的走势就有点复制
[00:25:42] 昨天这个所谓记忆体的状况
[00:25:46] 有点有点
[00:25:46] 对
[00:25:46] 那比较重要的关键点
[00:25:49] 就是你可以看到
[00:25:50] 记忆体已经演给你看
[00:25:52] 第一天大家很恐慌大跌
[00:25:55] 然后到尾盘
[00:25:56] 大家都还在往外跑
[00:25:58] 隔天开低的几率是高的
[00:26:00] 比较重要的就是
[00:26:01] 明天的被动能不能像记忆体一样
[00:26:04] 开盘低是跑不掉的
[00:26:07] 但开低之后
[00:26:08] 它能不能开始就指纹
[00:26:10] 就指纹
[00:26:10] 代表大家都一样
[00:26:11] 就是一天杀盘之后就进入整理了
[00:26:14] 那好处就是会感染到
[00:26:16] 现在还强势的
[00:26:18] 我们刚刚讲的那些族群
[00:26:19] 就有办法持续再轮动
[00:26:22] 那我会觉得
[00:26:23] 其实凭良心讲
[00:26:26] 我刚刚讲
[00:26:27] 为什么会觉得循环
[00:26:28] 刚好有点来到尾声
[00:26:30] 因为就我的概念
[00:26:33] 讲了有时候
[00:26:34] 如果持有这些个股
[00:26:36] 又是长线投资人
[00:26:38] 就会有点不高兴
[00:26:39] 结论就应该说
[00:26:41] 我觉得原本
[00:26:42] 当然获利最好的是AI
[00:26:44] 慢慢的我个人觉得
[00:26:46] 比如说被动它的特色
[00:26:48] 是基本面有好转
[00:26:50] 它的营收也都好转
[00:26:52] 但是它股价涨幅
[00:26:54] 已经明显的比基本面大很多
[00:26:56] 就是涨幅的倍数
[00:26:58] 比基本面的成长
[00:26:59] 真的是领先非常多
[00:27:01] 明显非常多
[00:27:02] 但是最基本来讲
[00:27:04] 它是有好转
[00:27:05] 但还跟不上均值
[00:27:06] 但是它是有好转的
[00:27:08] 到现在到更后段的
[00:27:11] 比如说我们刚刚讲
[00:27:12] 主动原件或者机器的
[00:27:14] 营收几乎都还是平的
[00:27:17] 就是慢慢的从
[00:27:18] 我们讲的
[00:27:19] 就是整个上市贵营收
[00:27:21] 到目前为止是成长三成
[00:27:23] 大致上的概念就是
[00:27:25] 被动理论上只有十几%
[00:27:27] 所以这个族群
[00:27:29] 其实是不如整个君子
[00:27:30] 但是股价却涨翻了
[00:27:32] 所以但是你说它都长假的
[00:27:35] 你也不能说它长假的
[00:27:36] 因为它开始有回温
[00:27:37] 所以这个就是看见仁见智了
[00:27:40] 但是到了这几天才转强的
[00:27:43] 几乎营收都是持平
[00:27:45] 就是表示慢慢大家越早越差
[00:27:48] 但是就纯粹就是因为它位阶低
[00:27:51] 或者它的预期心理就给好给满
[00:27:53] 对
[00:27:54] 未来会好这样子
[00:27:55] 对应该说位阶低有人点火
[00:27:59] 一点火之后你不用怕没有利多
[00:28:01] 因为人家会凑利多写故事给你
[00:28:04] 然后大家看了那个故事
[00:28:05] 加上股价一对上自动脑股
[00:28:08] 这个就是好股票
[00:28:10] 但实际上回去数字是没有的
[00:28:13] 所以我就说一直已经来到
[00:28:16] 这个位阶低
[00:28:17] 但都没营收都不成长的个股
[00:28:19] 都在大涨了
[00:28:20] 那确实就是到了比较尾段
[00:28:23] 那我觉得这个时间点
[00:28:25] 如果我们刚好套用到盘式的节奏
[00:28:28] 就是7月这段刚好是一个
[00:28:31] 最后往上冲的高点
[00:28:32] 然后结束之后震荡整理
[00:28:35] 然后这个就是开始就是一个
[00:28:37] 我个人觉得你类似照妖镜的时候
[00:28:40] 你8 9月一拉回
[00:28:42] 什么人都不用跑
[00:28:43] 不管前段AI好的股票
[00:28:45] 到这个业绩有加温
[00:28:48] 但涨太多
[00:28:49] 到最后一个
[00:28:50] 就是业绩根本没加温
[00:28:52] 但大家觉得有未来的
[00:28:53] 全部都会回
[00:28:54] 但是差别差在
[00:28:56] 回完之后第四季的
[00:28:59] 谁要领头去带上来
[00:29:01] 而且谁会第一个创高
[00:29:04] 这个就是很重要的关键
[00:29:05] 对
[00:29:06] 所以结论就是
[00:29:07] 现在时间还没到
[00:29:09] 不用想太多
[00:29:10] 这个没有数字
[00:29:12] 不用害怕
[00:29:13] 你要参考股价的走势
[00:29:16] 只要股价没有走弱
[00:29:17] 我常常讲
[00:29:18] 股价走弱不是你买的那档走弱
[00:29:21] 是整个族群出现走弱
[00:29:23] 你才要害怕
[00:29:24] 如果你自己的个股
[00:29:25] 休息
[00:29:26] 或者是小幅拉回
[00:29:28] 但整个族群都还是强势
[00:29:31] 你就不用害怕
[00:29:32] 整个族群拉回
[00:29:33] 就像我们刚刚提到的
[00:29:34] 昨天的记忆体
[00:29:35] 或者今天的被动
[00:29:37] 这是整个族群拉回
[00:29:38] 像这种族群
[00:29:40] 整个族群拉回
[00:29:41] 然后等于说
[00:29:43] 相对来讲
[00:29:44] 并不是真的很纯的AI
[00:29:46] 简单来讲
[00:29:47] 营收没有跟上
[00:29:49] 整个所谓的上市贵的
[00:29:51] 均值的这些族群
[00:29:52] 就是我常常讲
[00:29:53] 买红不买黑
[00:29:54] 强势你就追
[00:29:56] 拉回你就不要再买了
[00:29:57] 因为没有人可以肯定告诉你
[00:30:01] 这次到底是拉回之后
[00:30:04] 震荡再创高
[00:30:05] 还是拉回之后
[00:30:06] 从此就休息
[00:30:07] 我也不知道结果
[00:30:10] 所以你会不会说
[00:30:10] 被动会不会就拉回
[00:30:12] 跟复制这个记忆体
[00:30:14] 就是今天第一天
[00:30:15] 明天就开地走高
[00:30:17] 后天再创高
[00:30:19] 当然有可能
[00:30:20] 但是风险相对而言
[00:30:22] 就是比较高一些些
[00:30:23] 我会跟你讲
[00:30:24] 你不如后天创高
[00:30:25] 你再追回来
[00:30:26] 我觉得才是比较好的投资策略
[00:30:29] 因为这几天
[00:30:30] 因为有不少人留言或私讯
[00:30:32] 就问
[00:30:32] 就是问主动元件
[00:30:33] 问功率元件
[00:30:34] 问能不能追
[00:30:35] 我会觉得我回答能不能追
[00:30:38] 其实我有点怎么讲
[00:30:39] 大家都知道我喜欢左侧价值
[00:30:41] 但是我也不得不承认
[00:30:43] 就是得追
[00:30:44] 或者是说像今天
[00:30:46] 今天一开盘复顶有跌
[00:30:49] 大家就知道
[00:30:49] 我一直盯着我卖飞的复顶
[00:30:50] 它好像跌四五%
[00:30:52] 其实那一瞬间
[00:30:53] 我是真的有犹豫
[00:30:55] 想说我就把我卖飞的那一半
[00:30:57] 要不要那个时候
[00:30:58] 把它买回来
[00:30:59] 因为离卖掉
[00:31:00] 虽然有点差距
[00:31:01] 但没有拉到非常开
[00:31:02] 但那真的是瞬间
[00:31:04] 一个犹豫
[00:31:04] 他就把它关回去了
[00:31:05] 不过我那时候买
[00:31:07] 主动的时候
[00:31:08] 我的第一笔
[00:31:08] 我也是用追的
[00:31:09] 我也必须讲
[00:31:10] 就一开盘
[00:31:11] 他就涨了四五%了
[00:31:12] 可是因为
[00:31:12] 好像是礼拜一
[00:31:13] 然后因为六日的时候
[00:31:14] 我有跟一些投资朋友
[00:31:15] 在做功课
[00:31:16] 那大家觉得
[00:31:17] 大户真的好集中
[00:31:18] 在功率元件这个族群
[00:31:20] 所以不要没有
[00:31:21] 我就抱这个心情
[00:31:22] 所以开盘五六%
[00:31:23] 我还是买了
[00:31:24] 买了
[00:31:24] 当然后面也很幸运
[00:31:25] 是那一天就所长停板了
[00:31:27] 以副顶来说好了
[00:31:28] 那很早之前
[00:31:29] 其实讲过大中
[00:31:30] 那大中还配一个
[00:31:32] 就是大中尼克森
[00:31:33] 我也不知道
[00:31:34] 为什么的印象里面
[00:31:35] 大中就是要接尼克森
[00:31:36] 都同一个族群
[00:31:38] 那当然
[00:31:39] 这个功率元件里面
[00:31:40] 它也有分不同的功能
[00:31:41] 那也有长比较慢的
[00:31:43] 好像中美金集团里面的
[00:31:44] 蓬城
[00:31:44] 今天就有点表态
[00:31:46] 可是它位阶相对是
[00:31:47] 就比较低一些些
[00:31:48] 可是它就不会那么犀利
[00:31:49] 我觉得
[00:31:50] 我非常认同
[00:31:51] 明翰讲的
[00:31:52] 如果现在您的心情是
[00:31:54] 手上的石骨有点低
[00:31:55] 当然你台移电
[00:31:56] 最好还是要有一点
[00:31:57] 它真的算是最合理的
[00:31:59] 然后看到强势族群
[00:32:01] 如果你没有
[00:32:02] 会觉得非常有压力的
[00:32:03] 那就只能追了
[00:32:04] 对
[00:32:05] 可是风险真的要自负
[00:32:06] 那被动我觉得
[00:32:08] 也是见仁见智
[00:32:08] 因为我被动的成本非常低
[00:32:10] 那为什么我今天体感不好
[00:32:11] 因为我被动的
[00:32:12] 股票还占部位
[00:32:14] 有点大这样子
[00:32:15] 所以今天
[00:32:16] 然后昨天看到一个新闻
[00:32:18] 有一个卖汤圆的老板
[00:32:19] 他退休了
[00:32:20] 他就说老板
[00:32:21] 就是决定退休了
[00:32:22] 后来就有人爆料说
[00:32:24] 老板因为买了国具
[00:32:25] 财富自由
[00:32:26] 所以退休了
[00:32:29] 好很有趣
[00:32:30] 这个老板真的可以退休
[00:32:32] 那他我一定要开很久
[00:32:33] 好我还不能退休
[00:32:35] 所以像我今天体感
[00:32:36] 相对比较不好
[00:32:36] 但是我也确实听了明翰讲的
[00:32:39] 就是我也不太会选择
[00:32:40] 在重挫的第一天
[00:32:41] 我就立刻急的去减被动
[00:32:43] 因为被动说实话
[00:32:44] 虽然是今年涨的
[00:32:45] 可是也涨了三个月有
[00:32:46] 那我部有比较大一点点
[00:32:49] 所以我就比较不会在今天轻举妄动
[00:32:51] 简而言之
[00:32:52] 这礼拜我的动作相对就变得比较少
[00:32:54] 对就是我的观望的感受变得比较深
[00:32:57] 我还是采取着
[00:32:59] 如果今天
[00:32:59] 其实今天一开盘跌一千点的时候
[00:33:01] 我还期待再打到月线
[00:33:03] 我再来减
[00:33:04] 不管是ETF
[00:33:06] 或是我喜欢的股票也好
[00:33:07] 可是今天没有
[00:33:08] 所以接下来的震荡
[00:33:11] 假如又出现了
[00:33:12] 例如说破月线
[00:33:13] 我和明翰一定还是站在
[00:33:15] 比较觉得乐观
[00:33:16] 会再回去的路上
[00:33:17] 可是接下来
[00:33:18] 如果是7月创了历史新高
[00:33:20] 甚至很凶
[00:33:21] 还突破了5万点
[00:33:22] 5万多点
[00:33:22] 那大家真的要思考一下
[00:33:24] 自己的停力的机制
[00:33:26] 跟你要报什么股票
[00:33:27] 你会比较不担心
[00:33:28] 对应该是这样讲
[00:33:30] 慢慢的
[00:33:31] 我个人觉得操作
[00:33:33] 难度会变高
[00:33:34] 没错
[00:33:34] 这蛮合理的
[00:33:35] 对
[00:33:36] 那现在选股会有点尴尬
[00:33:39] 因为你选强势股
[00:33:41] 你又怕盘式压回
[00:33:42] 就我刚刚提到
[00:33:43] 如果是强势族群
[00:33:45] 尤其是它数字
[00:33:46] 又不是那么漂亮
[00:33:47] 你怕压回
[00:33:48] 假设真的不幸压回之后
[00:33:51] 又整理了超过一个月以上
[00:33:53] 那后续就很难
[00:33:54] 因为没有数字
[00:33:55] 就很难再把资金
[00:33:57] 再吸引回到他们原本的族群
[00:33:59] 那你另外你又说
[00:34:01] 不然我就去买这个所谓的
[00:34:04] 机优的比如说AI族群
[00:34:06] 可是你又觉得感觉相对而言
[00:34:09] AI族群好像又没什么效率
[00:34:11] 因为他们这个台积电又不涨
[00:34:14] 其他这个有些机优的族群
[00:34:17] 刚台积电部长整个族群
[00:34:19] 感觉好像
[00:34:20] 闷闷的
[00:34:21] 对 就是闷闷的
[00:34:22] 那这个强最近的特色就是
[00:34:25] 市场的亮点
[00:34:27] 都是我个人觉得
[00:34:28] 当然我跟投资人聊
[00:34:32] 不见得每个人有这个感受
[00:34:34] 因为有些人根本就搞不清楚
[00:34:36] 他只是听到很强
[00:34:37] 看到新闻
[00:34:38] 你只要很强
[00:34:39] 新闻就会说很厉害
[00:34:40] 所以他只要看很强
[00:34:42] 新闻很厉害
[00:34:43] 他就不怕
[00:34:43] 他就买
[00:34:44] 他就没有担心
[00:34:45] 但是如果你今天
[00:34:46] 刚好了解基本面的
[00:34:47] 反而会比较吃亏
[00:34:48] 因为你要解基本面发现
[00:34:50] 他们营收的不太好
[00:34:52] 但是股价很强
[00:34:53] 你就一点买不下手
[00:34:54] 然后基本面很好的又很闷
[00:34:56] 然后你就不知道选什么
[00:34:58] 然后拉回呢
[00:34:59] 还在选择的时候
[00:35:01] 他发现他好像也拉不回
[00:35:02] 空间也都不是太大
[00:35:04] 那我觉得现在的架构
[00:35:05] 大致上就是这样
[00:35:07] 没错
[00:35:07] 那就不是
[00:35:08] 简单而言就提到
[00:35:10] 不可能再像这个第二季这样子
[00:35:13] 这个鸡犬升天
[00:35:15] 只要你有买
[00:35:17] 都有大赚钱的时候
[00:35:19] 现在已经不是那个架构了
[00:35:21] 对对对
[00:35:21] 然后后面要面临的
[00:35:23] 这个震荡可能
[00:35:25] 搞不好又更大
[00:35:26] 所以好像讲的就是
[00:35:27] 难度高
[00:35:28] 其实也无所谓
[00:35:29] 你就是前面也赚的很多了
[00:35:32] 那这个时间点
[00:35:33] 就是可能压的比重
[00:35:36] 如果你不想等那么久
[00:35:37] 或者是想说
[00:35:38] 后续拉回
[00:35:39] 再重新买回
[00:35:41] 其实你也不见得
[00:35:42] 一定要卡在这个时间点
[00:35:43] 一定要持续加
[00:35:44] 其实就反映的就是
[00:35:47] 现在的成交量
[00:35:48] 最近稍微就缩了
[00:35:50] 因为不再趋势
[00:35:52] 不再那么明显
[00:35:53] 然后看多看空
[00:35:55] 就开始有点分析
[00:35:56] 不像前一段时间
[00:35:57] 就是永远往上攻
[00:35:58] 所以每个人只好
[00:35:59] 一直追一直追
[00:36:00] 那现在开始
[00:36:01] 就是震荡了
[00:36:03] 就有些人也觉得
[00:36:04] 也差不多了
[00:36:05] 所以会有人比较保守了
[00:36:08] 量能自然就会缩减
[00:36:09] 但是我个人还是觉得
[00:36:11] 以现在7月就要公布
[00:36:14] 第二季的获利状况
[00:36:16] 加上下半年的展望
[00:36:18] 整个说法
[00:36:19] 理论上应该都还是乐观的
[00:36:21] 所以我觉得
[00:36:22] 也不会有太大的疑虑
[00:36:24] 甚至我们永远常常提到
[00:36:26] 这个时间点的一个分别而言
[00:36:30] 通常台积电一定是打头证
[00:36:32] 讲整个半导体的展望
[00:36:34] 其实也是电子的展望
[00:36:36] 然后才到四大与端业者回答
[00:36:38] 可是前一段时间
[00:36:40] 美光也才刚才报
[00:36:42] 然后就告诉你好到什么
[00:36:44] 好到爆炸
[00:36:44] 对 好到什么程度
[00:36:46] 毛利率八几%
[00:36:46] 对
[00:36:46] 那人家记得一些
[00:36:48] 因为今天他的好
[00:36:51] 主要是反映HBM
[00:36:53] 就是所谓的AI
[00:36:54] 然后加上他的所有这些
[00:36:57] 高阶的HBM的这些
[00:36:59] 主要跟台积电
[00:37:01] 还是有直接的相关
[00:37:03] 那他都说成好成这样
[00:37:05] 台积电怎么可能说不好
[00:37:07] 所以只是说
[00:37:08] 因为大家都有所预期
[00:37:10] 但是有个好处
[00:37:11] 预期虽然高
[00:37:13] 是压力没错
[00:37:14] 但是有个好处就是台积电
[00:37:16] 到目前股价的部分还没有表态
[00:37:18] 如果今天台积电已经涨很多了
[00:37:21] 然后大家预期已经很高了
[00:37:23] 那就怕到时候高预期是不是达不到
[00:37:26] 但是现在预期会慢慢往上拉
[00:37:28] 但他股价还没涨
[00:37:30] 而且股价没涨
[00:37:31] 就没办法拉到这么高的预期
[00:37:33] 通常是你只要拉高预期
[00:37:35] 他股价就会同时往上走
[00:37:37] 然后所以我觉得在这一两周之内
[00:37:40] 我觉得都还算安全的范围
[00:37:42] 只要台积电还没有在把缩前大涨
[00:37:46] 我觉得都还在安全的范围之内
[00:37:48] 我们可以把明翰做成一条均线
[00:37:50] 因为明翰是一个乐观
[00:37:52] 对AI产业非常乐观的人
[00:37:53] 可是现在市场的预期有时候会乖离过大
[00:37:57] 就是还跑赢明翰的乐观
[00:38:00] 跑赢太多的时候
[00:38:02] 明翰讲话就会稍微保留一点了
[00:38:04] 但如果出现四五千点这样大跌好了
[00:38:08] 那又变成低于明翰均线
[00:38:10] 对我又要回来安慰大家不要害怕
[00:38:12] 我常常讲我上节目有时候是这样
[00:38:15] 乖离过大的时候又来泼泼冷水
[00:38:17] 对对对
[00:38:18] 然后等到崩盘的时候要来安慰大家
[00:38:20] 其实那条线还在
[00:38:22] 就是上去的时候也不要太激情
[00:38:24] 然后下来的时候也不要太害怕
[00:38:26] 这是我每次该做的工作
[00:38:28] 好然后我们来解答一下
[00:38:30] 昨天有两个事情
[00:38:31] 一个就是Meta
[00:38:32] 他们就怪Meta
[00:38:34] Meta说因为他想要有一些资本的回收
[00:38:36] 所以他要出租或是卖出一些算力
[00:38:38] 大家说怎么还有算力可以卖给人家呢
[00:38:41] 是不是有问题了
[00:38:42] 这个是Meta的部分
[00:38:43] 再来美光一个小事情
[00:38:45] 就美光有对川普的账户
[00:38:47] 好像进行类似说是政治现金吗
[00:38:49] 2.5亿美元
[00:38:50] 然后大家就说哇塞
[00:38:51] 现在这个会不会总统做这个
[00:38:54] 跟企业之间的这个事情实在太明目张胆了
[00:38:57] 就有点失去信心或是公信力的那个味道跑出来
[00:39:00] 然后川普有帮美光讲话
[00:39:02] 那美光还是股价照叠这样
[00:39:04] 这两个事情你怎么看
[00:39:05] 我觉得Meta的部分
[00:39:08] 他的这个算力的部分呢
[00:39:10] 应该说他们自己公司建制的这个算力
[00:39:15] 他们花了很多钱
[00:39:16] 资本他们家的特色资本支出很高
[00:39:19] 但是老实说回头看
[00:39:21] 他的股价今年的表现是很弱的
[00:39:24] 那原因是为什么
[00:39:25] 就是他们家是市场应该说之前比较担心的那个话题
[00:39:32] 就是投那么多年到底能不能回收
[00:39:34] 他们家老实讲是在回收变现相对有点比较偏弱的
[00:39:40] 他对比其他这个云端业者真的是比较偏弱
[00:39:44] 那所以呢导致他现在呢
[00:39:47] 也许就是投入了很多
[00:39:49] 那用不到
[00:39:50] 所以有部分的这个这个算力的部分拿出来
[00:39:54] 这个算利空吗
[00:39:56] 他家股价是涨的
[00:39:57] 就是这个是一个正向
[00:40:00] 他们家再来就是最基本来讲
[00:40:03] 他用不到可以拿出来变现
[00:40:04] 所以对他来讲当然不是这个利空
[00:40:07] 所以他家股价是大涨的
[00:40:09] 那结论我常常讲
[00:40:11] 或者是我们讲一个概念也可以去理解
[00:40:15] 就像那个当时美光的法说
[00:40:18] 他讲一件事情就是
[00:40:20] 反正就是讲他家多好都多好
[00:40:22] 然后呢最后苹果就站出来说
[00:40:24] 他这个价格我已经扛不住了
[00:40:26] 所以我要开始涨价
[00:40:27] 结果就美光大涨苹果大跌
[00:40:31] 现在的概念就有点类似那样子
[00:40:33] 就是说Meta讲一件事情
[00:40:35] 就Meta大涨其他大涨
[00:40:37] 我个人觉得不可能有这种事情
[00:40:40] 这是短线的市场激情而已
[00:40:43] 这个大家都是在同一艘船上
[00:40:47] 我回过头来
[00:40:49] 苹果跟这个美光的部分
[00:40:52] 其实他们是绑在同一艘船上的
[00:40:54] 那所以我的看法
[00:40:56] 就是回到这个上次那天苹果大跌
[00:40:59] 我讲说反正苹果过往经验
[00:41:02] 你在六月敢买苹果
[00:41:04] 尤其现在在利空下跌敢买的
[00:41:07] 你报到这个星期一发表的时候
[00:41:11] 你再倒给那个看到星期一发表才要进来买苹果的人
[00:41:15] 几乎都是赚钱的几率
[00:41:17] 过往经验达到九成
[00:41:19] 那我只是要讲到说
[00:41:21] 这样的一个架构而言
[00:41:23] 其实靠美光跟这个所谓苹果两个也不是所谓互相的拉扯
[00:41:29] 果然那天一跌完之后
[00:41:31] 苹果后来是慢慢在持续墊高
[00:41:34] 那个不可能是一个
[00:41:36] 那个如果我常常讲
[00:41:37] 如果那个是利空
[00:41:38] 美光也不该涨
[00:41:40] 因为代表着苹果是不是要转
[00:41:43] 转价给消费者
[00:41:44] 那为什么大跌
[00:41:45] 因为大家说市场可能不买上
[00:41:48] 所以代表苹果卖不掉
[00:41:49] 然后我想苹果卖不掉
[00:41:51] 美光不用跌
[00:41:52] 那就奇怪了
[00:41:53] 苹果不是跟他买了一堆记忆体
[00:41:55] 如果苹果卖不掉
[00:41:56] 那美光不就是
[00:41:57] 他为什么大涨
[00:41:58] 所以两个一听就知道不合理
[00:42:01] 所以一个大涨一个大跌
[00:42:03] 最后就是两个必须要去调整
[00:42:05] 去平衡
[00:42:06] 对一定得平衡
[00:42:07] 因为两个人其实还是在同一艘船上
[00:42:10] 换句话讲
[00:42:11] Meta也一样
[00:42:12] Meta今天他能够大涨
[00:42:15] 代表他算力要获利实现
[00:42:18] 这个不代表市场
[00:42:20] 这个就是利空
[00:42:21] 所以我会觉得这块
[00:42:23] 真的不用太过紧张
[00:42:25] 另外美光的部分
[00:42:27] 讲说跟川普的
[00:42:29] 拿了二连五亿元给川普账户
[00:42:31] 然后川普也盛赞了一下美光
[00:42:34] 可是市场就越来越觉得
[00:42:35] 现在是怎样
[00:42:36] 大家都要去送礼给明翰
[00:42:38] 明翰才会关照我
[00:42:39] 这个算利空吗
[00:42:41] 我解读
[00:42:42] 这个对美光一定是利多
[00:42:44] 为什么是利空
[00:42:45] 因为他花点钱打通关节
[00:42:48] 他只有一种状况叫利空
[00:42:49] 就是他打通关节
[00:42:51] 然后被抓了
[00:42:52] 然后他们老板跟川普
[00:42:53] 对
[00:42:54] 他们老板跟川普
[00:42:55] 把东西到大陆
[00:42:57] 对啊
[00:42:57] 之类的
[00:42:58] 或者说他们两个对价关系
[00:43:00] 然后今天这个要抓他们
[00:43:02] 他们整个公司要被告了
[00:43:04] 或总统甚至都要下台
[00:43:05] 对啦
[00:43:05] 那个才是
[00:43:06] 人家现在就是光明正大
[00:43:08] 送了代表着
[00:43:10] 以后川普
[00:43:11] 他不管花那个钱
[00:43:13] 对公司都小事
[00:43:14] 然后打通关节
[00:43:16] 代表着
[00:43:16] 就像现在这样子
[00:43:18] 就是川普未来
[00:43:18] 都要帮他们说好话
[00:43:20] 没有错
[00:43:20] 对公司而言
[00:43:21] 这绝对是个加分
[00:43:22] 怎么会
[00:43:23] 只有一种状况是
[00:43:24] 他有非法的途径
[00:43:25] 然后今天爆了
[00:43:27] 那这个当然是利空了
[00:43:28] 那如果是最后
[00:43:30] 这个到底合不合法
[00:43:31] 我们就不争论这个问题
[00:43:33] 但目前就没有
[00:43:34] 把它当作非法的角度去解读
[00:43:37] 所以合理来讲
[00:43:38] 这都是正向的
[00:43:40] 所以我常常讲
[00:43:41] 很多事情
[00:43:43] 这是我不断的强调
[00:43:45] 很多的事情
[00:43:46] 你先不要
[00:43:46] 先把那个股价遮起来
[00:43:48] 是
[00:43:49] 因为你看了股价之后
[00:43:50] 因为它跌
[00:43:51] 你就会说它利空
[00:43:52] 因为它涨了
[00:43:53] 你就会说它利多
[00:43:54] 没有
[00:43:54] 这跟涨跌没有关系
[00:43:56] 遮起来
[00:43:57] 这个想一下就知道
[00:43:58] 其实这个是利多
[00:44:00] 这个为什么是利空
[00:44:01] 所以不用去管
[00:44:02] 短线的震荡
[00:44:03] 因为我还是觉得
[00:44:04] 因为美光
[00:44:05] 它的原因也很简单
