[00:00:00] 欢迎收听
[00:20:07] 等一下也来聊一下
[00:20:08] 因为最近真的算是跌得蛮惨的
[00:20:10] CPU
[00:20:11] 他们如果估到
[00:20:12] 27 28 29
[00:20:14] 其实我觉得
[00:20:15] 参考性真的很低
[00:20:16] 的原因是
[00:20:17] 都还在市场
[00:20:19] 或是送样的阶段
[00:20:20] 台湾的CPU厂商
[00:20:22] 原本的光通讯模组
[00:20:24] 传统的
[00:20:25] 是真的有人在获利
[00:20:27] 我们最常举例
[00:20:28] 就是像光盛这样的公司
[00:20:29] 对不对
[00:20:29] 可以赚一个资本额以上
[00:20:31] 真的你说
[00:20:32] 台股能赚一个资本额
[00:20:33] 真的还不错啊
[00:20:34] 当然在这个AIA时代
[00:20:36] 很多人的营收大喷涨的时候
[00:20:38] 也许一个资本额
[00:20:38] 已经不算是非常厉害
[00:20:40] 但在产业里面
[00:20:41] 它算是真的不错了
[00:20:42] 但这是传统的
[00:20:43] 用传统的当一个base
[00:20:45] 我有赚钱
[00:20:46] 我去发展新的
[00:20:47] 所谓细光子
[00:20:48] 或是共同先进光学封装的
[00:20:50] 技术
[00:20:51] 那但是那一块技术
[00:20:52] 还没有来
[00:20:53] 甚至有人也会吵
[00:20:54] 等你去做那一块
[00:20:55] 你原本的光插拔就美了
[00:20:57] 先不用扯这么多
[00:20:59] 那这样的东西
[00:21:00] 要怎么样
[00:21:01] 要有一个势头
[00:21:02] 就是先不论
[00:21:04] 外资内资写的报告
[00:21:05] 到2028 2029
[00:21:06] 合理不合理
[00:21:07] 可是如果今天
[00:21:08] 投心一起拱
[00:21:09] 外资也愿意买
[00:21:10] 大家
[00:21:10] 因为之前大摩
[00:21:11] 也很看好过那个上全啊
[00:21:13] 还特地到
[00:21:14] 那个台积电的法说
[00:21:15] 大摩的那个分析师
[00:21:17] 还特地一直在追问
[00:21:18] CPU的进度
[00:21:19] 因为当时我记得上全
[00:21:20] 好像两三百
[00:21:21] 他出了一个六百的报告
[00:21:22] 对
[00:21:22] 所以当他愿意拱的时候
[00:21:24] 就开始通通会一起
[00:21:26] 那有势头
[00:21:27] 又有前景
[00:21:28] 又有新技术的时候
[00:21:29] 那就是去支撑这个族群
[00:21:31] 可以一起往上走
[00:21:32] 甚至投心的买盘
[00:21:33] 就会陆续的进来嘛
[00:21:34] 那现在大家可以看到
[00:21:35] 他现在就是有一点点
[00:21:37] 你不能说是过节老鼠
[00:21:38] 但是只要有一些坏消息
[00:21:40] 你看到投心
[00:21:40] 每一家
[00:21:41] 我刚刚打开主要的那些CPU
[00:21:43] 不过什么光盛上全力压什么的
[00:21:44] 全部的投心都连连连连连连连连
[00:21:46] 恨不得卖到手上都没有为止
[00:21:48] 然后又出现了康宁
[00:21:50] 说他有一个新的玻璃桥接技术
[00:21:52] 可能2030年可以出来
[00:21:54] 就不用什么传统FAU这个技术了
[00:21:57] 可能技术要二选一之类的
[00:21:59] 我们都不是技术达人
[00:22:00] 但是就像刚刚威良讲的
[00:22:03] 他在这中间
[00:22:04] 一定会不断地尝试看哪一种最好
[00:22:06] 那大厂也不会单压一种技术
[00:22:08] 所以这中间有利空出来的时候
[00:22:10] 如果今天筹码信心很足
[00:22:12] 也许利空都打不到
[00:22:13] 可是因为现在筹码就是在弃手
[00:22:15] 所以这个族群
[00:22:16] 加上获利不足以支撑
[00:22:18] 他的本益比的时候
[00:22:19] 他就会比较辛苦一点
[00:22:20] 他就会比较辛苦一点
[00:22:22] 那你说功率被动细晶元
[00:22:25] 那他们就很合理吗
[00:22:26] 我不敢说他们叫做很合理
[00:22:29] 可是你可以看到
[00:22:30] 势头就在他们身上
[00:22:31] 那势头在他们身上
[00:22:32] 又真的在发涨价函
[00:22:34] 那你就知道说
[00:22:35] 大家对于明后年
[00:22:37] 他在涨价
[00:22:37] 他是真的有获利
[00:22:39] 获利可能会再更好
[00:22:40] 你就姑且信之
[00:22:41] 我觉得现在是在一个
[00:22:43] 这样的气氛里面
[00:22:44] 所以回到CPU
[00:22:45] 到底手上有CPU
[00:22:47] 或是一直在旁边看
[00:22:48] 想要去逢低介入CPU的朋友
[00:22:50] 要怎么来做
[00:22:51] 我会建议
[00:22:52] 其实就先以技术面
[00:22:55] 跟筹码面当作
[00:22:56] 要不要续报与否的
[00:22:58] 最主要依据
[00:22:59] 因为讲到所有的明后年的
[00:23:02] 基本面的预测
[00:23:04] 我觉得那个还是有一点虚无缥缈
[00:23:06] 就是有一些很好的机会
[00:23:08] 潜在的商机存在
[00:23:10] 那也有很厉害的技术实力
[00:23:12] 但是毕竟
[00:23:12] 现在就是引用刚才赵华讲的
[00:23:16] 市场的势头
[00:23:17] 或者说这所谓的氛围
[00:23:19] 跟可能三个月前就是不一样了
[00:23:22] 所以那时候大家可以接受
[00:23:23] 一起来期待想象一下
[00:23:26] 明后年爆发的业绩有多高
[00:23:28] 但是现在大家就要看到
[00:23:30] 可能就是拿出真金白银的EPS了
[00:23:33] 所以其实很简单
[00:23:34] 我觉得也不是所有的光通讯的股票
[00:23:37] 全挂了全倒了
[00:23:39] 而是月线季线
[00:23:41] 是不是在脚底下
[00:23:43] 或者是变成已经是盖头的压力
[00:23:46] 这个就是第一个强弱分水力
[00:23:48] 避开或者停损那些
[00:23:50] 已经跌破月纪线的
[00:23:52] 续报的就是站在月纪线之上的
[00:23:55] 另外如果先前是因为跟着投信
[00:23:59] 我觉得我们常常说
[00:24:00] 你跟法人就不要跟半套
[00:24:04] 对
[00:24:04] 包括刚才其实聊到
[00:24:06] 我想延伸就是说
[00:24:07] 记忆体的事就是说
[00:24:09] 法人他也不会把
[00:24:10] 虽然他们有买记忆体
[00:24:11] 但投信他不会所有的持股打开
[00:24:14] 只有记忆体
[00:24:15] 他可能也有些PCB
[00:24:17] 也有些被动元件
[00:24:18] 所以当记忆体万一不好的时候
[00:24:20] 对他的冲击就不会那么样的集中
[00:24:22] 不会是一记KO的重拳
[00:24:25] 所以第一个当然就是说
[00:24:26] 族群也要适度的分散
[00:24:28] 适度的
[00:24:29] 第二个如果当时法人买
[00:24:31] 那他现在也发现苗头不对了
[00:24:33] 或者说基于资金效率考量
[00:24:35] 他也先卖一趟
[00:24:36] 这个时候我觉得
[00:24:37] 我们既然敢跟他进
[00:24:39] 也要有勇气跟着他出
[00:24:41] 好 因为这个
[00:24:43] 真的一退场
[00:24:45] 那个跌势
[00:24:46] 真的不是像我讲说
[00:24:47] ETF你破月线买一点
[00:24:49] 破月线买一点
[00:24:50] 不是这样子
[00:24:50] 真的就是一路破下去
[00:24:52] 有好多档都破了季线
[00:24:53] 还在往下寻找他的半年线
[00:24:54] 差不多还腰掌的
[00:24:55] 对 所以这个不是开玩笑的
[00:24:57] 就是强势股肯定要
[00:25:00] 回档的时候要留意
[00:25:01] 他有没有止跌的讯号
[00:25:03] 筹码有没有散乱
[00:25:04] 如果他没有
[00:25:05] 有时候强势股的回档
[00:25:06] 真的还蛮吓人的
[00:25:07] 而且他已经不是强势股了
[00:25:09] 因为他后来就变成
[00:25:10] 一个弱势股了
[00:25:11] 甚至是空方走势的时候
[00:25:12] 不是说这个族群都不会有
[00:25:15] 像我们的达人们
[00:25:16] 依旧有人觉得说
[00:25:18] 我自己其实个人也在观察
[00:25:19] 第三季
[00:25:20] 当今天投信
[00:25:21] 把其他的都做完一轮了
[00:25:22] 就是现在红的
[00:25:23] 都做完一轮了
[00:25:25] 会不会再回头来看
[00:25:26] 西光子的阴影
[00:25:27] 有没有散去
[00:25:28] 甚至会有些新的
[00:25:29] 例如说取得新的认证
[00:25:31] 跟谁接上了
[00:25:32] 如果有这方面
[00:25:33] 搞不好又会跑回来
[00:25:34] 捡这些已经腰斩过的公司
[00:25:36] 这不是没可能
[00:25:37] 所以就先把它放着
[00:25:39] 但是你说要不要
[00:25:40] 轻易的去做介入
[00:25:41] 或者是说
[00:25:42] 您的成本建立的比较高
[00:25:43] 明明就已经亏损了
[00:25:44] 还要硬爆
[00:25:45] 我觉得真的不要
[00:25:46] 不要开这个玩笑
[00:25:48] 这个真的是
[00:25:49] 看好跟你
[00:25:50] 要不要持有是一回事
[00:25:51] 那有什么东西
[00:25:52] 会比较确定
[00:25:53] 其实在手订单
[00:25:54] 这个事情会比较确定
[00:25:56] 对
[00:25:56] 但是在手订单有分
[00:25:57] 像大家都知道说
[00:25:58] 重电股又有在手订单
[00:26:00] 可是风不过来的时候
[00:26:01] 他们怎么样说缺电啊
[00:26:03] 电力多重要啊
[00:26:04] 在手订单到哪里啊
[00:26:05] 就是重电股就涨不太动
[00:26:07] 对
[00:26:07] 可是设备股就有点不一样
[00:26:09] 因为半导体AI
[00:26:10] 跟我们台湾这些
[00:26:12] 设备工程概念的
[00:26:13] 实在是连结度太高了
[00:26:15] 那他们的订单
[00:26:16] 确实也是到2028
[00:26:17] 我想问题真的不大
[00:26:19] 而且从业界打听
[00:26:20] 你只要有需要建厂的
[00:26:21] 每一家都说
[00:26:22] 哇
[00:26:22] 现在的建厂成本
[00:26:23] 越来越高了
[00:26:24] 因为大家都忙烂了
[00:26:25] 所以我自己个人
[00:26:27] 就是一直都还是蛮偏爱说
[00:26:29] 我比较相信
[00:26:30] 设备股到2028
[00:26:31] 结出来的财报
[00:26:32] 会非常漂亮
[00:26:33] 对
[00:26:34] 但就是要抓到时机
[00:26:36] 我觉得设备股
[00:26:37] 不是在创高的时候
[00:26:38] 要去买的
[00:26:38] 就是要落难的时候
[00:26:39] 要有耐心等的
[00:26:41] 确实
[00:26:42] 这有点像是
[00:26:43] 既然长期趋势
[00:26:44] 或者说所谓
[00:26:45] 在手订单那么明确
[00:26:46] 那股价跌下来的时候
[00:26:47] 就是一个打折时机
[00:26:49] 那有时候呢
[00:26:50] 那个点火的
[00:26:51] 那个关键
[00:26:52] 那个板机要扣下去
[00:26:54] 其实就通常会跟
[00:26:55] 台积电的法说
[00:26:57] 会逼近有关
[00:26:58] 所以往往就是差不多
[00:26:59] 1470月
[00:27:01] 台积电要举行季度法说会
[00:27:03] 大概呢
[00:27:04] 前半个月左右开始
[00:27:05] 市场可能就往往就开始去关注
[00:27:07] 像它的厂物工程商
[00:27:09] 或者说相关的设备商
[00:27:11] 那这个时候股价
[00:27:12] 可能就会有机会
[00:27:13] 先做一个短线的推升
[00:27:15] 不过也要提醒大家
[00:27:17] 因为我去观察
[00:27:18] 大概近三年以来
[00:27:19] 台积电的法说会
[00:27:21] 关于这个资本支出的议题
[00:27:23] 虽然大家总是每一季都会呢
[00:27:26] 打破砂锅问到底
[00:27:27] 但是我发现
[00:27:28] 它通常的惯性或模式都是呢
[00:27:32] 在当年度的第一次法说
[00:27:35] 也就是在1月份的时候
[00:27:36] 它就先清楚去定下
[00:27:39] 该年度的年度资本支出的计划
[00:27:42] 那往往都是上修嘛
[00:27:44] 这几年就是只有不断的上修
[00:27:46] 但是呢
[00:27:47] 接下来的4月
[00:27:48] 7月
[00:27:49] 10月
[00:27:49] 基本上呢
[00:27:51] 大家都很想要再听到
[00:27:52] 它继续上修
[00:27:53] 可是呢
[00:27:54] 多数的时候都是落空
[00:27:56] 它通常会维持不变
[00:27:57] 那偶尔会出现上修
[00:27:59] 像2024
[00:28:00] 它有出现过上修
[00:28:01] 但是呢
[00:28:02] 那个上修的金额
[00:28:03] 就是差距跟原本定的目标
[00:28:05] 大概呢
[00:28:06] 就是不会超过一成
[00:28:08] 就是简单来说
[00:28:09] 即便上修
[00:28:10] 也只是微幅的上修
[00:28:12] 所以
[00:28:12] 我会建议
[00:28:13] 如果是操作
[00:28:14] 厂屋工程设备
[00:28:15] 除了刚才赵樊有提到
[00:28:17] 就是可能
[00:28:18] 买进的时候呢
[00:28:19] 是在他们股价有点弱难的
[00:28:20] 摔下去的时候
[00:28:21] 那另外如果说
[00:28:22] 搭配这种事件的
[00:28:24] 短线操作法的话
[00:28:25] 我觉得反而可能要在台积电
[00:28:27] 真正召开法硕之前
[00:28:29] 或许就要先留意
[00:28:31] 停力出场的时机了
[00:28:33] 刚刚Judy是说
[00:28:35] 西光子的落难啊
[00:28:36] 我会看
[00:28:37] 就是在旁边看
[00:28:39] 大家都知道
[00:28:39] 我对西光子非常有兴趣
[00:28:40] 而且也很谢谢西光子
[00:28:42] 在上涨段
[00:28:42] 真的让我有赚到一些资金
[00:28:45] 可是在下跌段
[00:28:46] 为什么不赶快
[00:28:47] 伸手进去救他们
[00:28:48] 就是刚刚那些理由
[00:28:51] 可是像厂屋工程类的
[00:28:52] 我就是会一个比较勇敢
[00:28:54] 在他们落难
[00:28:55] 例如说莫名其妙
[00:28:56] 打到跌停板
[00:28:57] 莫名其妙
[00:28:58] 这个破了月线的时候
[00:28:59] 我会格外的去关注他们
[00:29:01] 而不会那么害怕
[00:29:02] 而是去评估
[00:29:03] 因为厂屋工程太多了啦
[00:29:05] 我去评估
[00:29:06] 其实最简单
[00:29:06] 我常常讲
[00:29:07] 你就去买大的
[00:29:08] 例如说亚翔汉堂这种的
[00:29:09] 我觉得问题真的不太大
[00:29:11] 但是他们有时候扑动很大
[00:29:12] 有时候跌下来
[00:29:13] 你会觉得好像出什么事了吗
[00:29:15] 有怎样吗
[00:29:16] 其实他们会跌下来
[00:29:17] 多半都是筹码
[00:29:18] 就例如说持有的法人
[00:29:19] 突然之间想要获利了解
[00:29:21] 他们过去的交易量都不大
[00:29:23] 对
[00:29:23] 那筹码相对比较集中的情况
[00:29:25] 就会产生有卖压的时候
[00:29:27] 突然之间没有任何原因
[00:29:29] 真的叫做没有任何原因
[00:29:31] 就会溜滑涕
[00:29:32] 好
[00:29:33] 我是要举的是说
[00:29:34] 下跌你可以减什么股票的时候
[00:29:36] 你心里面可能要对他们的业绩
[00:29:38] 是有点定见的
[00:29:39] 好
[00:29:39] 然后再来的话
[00:29:40] 刚刚讲到腿移电
[00:29:41] 确实
[00:29:42] 7月腿移电法说
[00:29:45] 大家第一会先猜资本支出
[00:29:47] 但刚刚威良讲了
[00:29:48] 通常不要在7月去
[00:29:49] 期待人家会讲出什么
[00:29:51] 惊天动地的事情
[00:29:52] 这一次可能略略有所不同的是
[00:29:54] 第一是先看第二季的毛利率
[00:29:56] 会到哪里
[00:29:57] 不过最新的消息是
[00:29:58] 应该还是在67%多
[00:30:00] 不会像坊间有人已经传到说
[00:30:02] 会到70%
[00:30:03] 这个我觉得先不要期待到
[00:30:05] 什么有70%这种毛利率
[00:30:07] 大概还是67到68%之间
[00:30:09] 已经很好了
[00:30:10] 已经很好了
[00:30:10] 下半年能不能更好
[00:30:12] 下半年能不能更好
[00:30:13] 就会反推什么呢
[00:30:14] 很多人期待台积电下半年
[00:30:17] 会释出有可能再涨价的讯息
[00:30:20] 但是其实很难
[00:30:21] 就跟我两个人讲的一样
[00:30:22] 他一定要涨价
[00:30:23] 通常年初或是年底
[00:30:24] 就会跟隔年的客户已经就deal好了
[00:30:27] 很少会在7月的时候突然说
[00:30:30] 我下半年要涨价
[00:30:31] 如果真的有
[00:30:33] 我觉得是很大利多
[00:30:34] 如果没有
[00:30:35] 希望市场也不要失望
[00:30:37] 因为确实惯性就是这样子
[00:30:39] 他也非常的重视
[00:30:40] 跟客户的长期关系
[00:30:42] 对
[00:30:42] 所以客户不见得有这种心理预期
[00:30:46] 或者是能够接受这样的商业模式
[00:30:48] 对
[00:30:48] 另外来讲的话
[00:30:50] 厂户工程
[00:30:51] 其实现在应该族群的股王
[00:30:54] 就股价最高的是5536盛辉
[00:30:57] 暂时超车了
[00:30:58] 不过我个人觉得
[00:30:59] 首选应该还是
[00:31:00] 我们常讲是台积电御用工程商
[00:31:03] 就是2404汉塘
[00:31:04] 因为毕竟汉塘最主要就是
[00:31:07] 配合台积电在美国的扩厂
[00:31:09] 美国厂的建厂的相关的成本高
[00:31:13] 但是利润也更高
[00:31:14] 所以这个有利于他的毛利率扩张
[00:31:16] 目前在手订单已经是来到大概1900亿以上
[00:31:20] 估计今年EPS是超过70元
[00:31:23] 所以现在看起来本益比是不到20倍
[00:31:25] 我觉得这个是可以留一个方向
[00:31:27] 第二个我觉得也可以追踪的是6139亚翔
[00:31:30] 亚翔不久前
[00:31:32] 不是讲我刚刚讲过的吗
[00:31:33] 开玩笑
[00:31:34] 刚被这个ETF换股的时候纳入
[00:31:39] 就是00929
[00:31:41] 过去我们知道很多季度或半年度的换股
[00:31:45] 常常ETF因为被动是他要买进
[00:31:48] 通常会去找外资来对敲
[00:31:51] 所以会变成是说投信占买方
[00:31:53] 那外资占卖方
[00:31:54] 但是最近亚翔的筹码比较特别是
[00:31:56] 投信当然占买方
[00:31:58] 但是外资也占买方
[00:31:59] 就等于土阳法人起买了
[00:32:01] 那另外就是其实亚翔很大一部分的订单来源
[00:32:06] 是来自于美光在新加坡的厂区要扩产
[00:32:09] 那因为大家从美光的法说会也听到
[00:32:13] 就是他现在要因应全球记忆体这么火烫的行情
[00:32:17] 要加大他的产能
[00:32:19] 所以加速的扩产
[00:32:20] 那这个部分他的市出的在手订单量
[00:32:23] 是高达了5000亿元以上台币
[00:32:25] 所以这不得了了
[00:32:27] 因为刚刚讲了
[00:32:28] 如果汉堂的在手订单是1900亿
[00:32:30] 那亚翔的在手订单是5000亿
[00:32:32] 而且这个时间是压在
[00:32:34] 2029年以前要扩产完成
[00:32:36] 所以就要任务完成
[00:32:37] 那等于是说在未来的三到四年之内
[00:32:41] 这个业绩都会陆续的入涨
[00:32:43] 所以我觉得这边的业绩能见度很高
[00:32:46] 如果股价只要有震荡的时候
[00:32:48] 应该也是可以留意
[00:32:49] 好
[00:32:50] 我这边的话
[00:32:51] 因为我这边累积了一些
[00:32:53] 这个听众朋友很正面的回响
[00:32:55] 我想说也趁微量在的时候
[00:32:57] 我们来一起讨论
[00:32:58] 然后一起跟大家分享
[00:33:00] 好
[00:33:01] 那这边的话
[00:33:01] 因为我昨天有念了一个留言
[00:33:04] 我那个留言放了好几天
[00:33:05] 因为我一直觉得
[00:33:06] 只用文字会
[00:33:07] 没办法讲清楚我内心的感受
[00:33:09] 所以后来在空中会
[00:33:10] 他有提到说
[00:33:11] 在母亲开刀或是住院的时候
[00:33:13] 因为有投资这件事情
[00:33:15] 所以有支付了这些费用
[00:33:17] 请看护什么的
[00:33:18] 没有造成生活上的压力
[00:33:19] 其实讲一讲
[00:33:20] 我自己就不知道为什么
[00:33:21] 就自己有点哽咽你知道吗
[00:33:22] 就是我自己父母比较早走
[00:33:24] 所以我比较不会体会到说
[00:33:26] 家里面有长辈要这样住院的痛苦
[00:33:29] 可是我自己同事蛮多的
[00:33:30] 就三明治足
[00:33:32] 或者说因为高龄社会
[00:33:33] 家里面有好多的
[00:33:34] 比较年长的长辈
[00:33:35] 有面临这样的问题
[00:33:36] 那你工作又好忙
[00:33:37] 那怎么样去兼顾
[00:33:38] 然后又要钱
[00:33:39] 对
[00:33:40] 所以我不知道
[00:33:40] 我们念一念
[00:33:41] 有突然心声感触
[00:33:42] 但是我也很感动说
[00:33:44] 因为他的意思
[00:33:45] 当然是听了我们好的建议方向
[00:33:47] 所以能够在投资路上累积资产
[00:33:49] 就会觉得自己有那种
[00:33:51] 帮到人家的感觉
[00:33:52] 好那这一位
[00:33:53] 也是他分享了一个很长的故事
[00:33:55] 那我就很简单的说
[00:33:56] 一个很漂亮头像的女孩子
[00:33:58] 他说因为大学时就买股票
[00:34:00] 那超过十年了
[00:34:02] 也历经过钢铁和航海时期
[00:34:04] 可是后来获利回途又赔钱
[00:34:06] 那他说信心有大受损
[00:34:09] 后来就只敢买一些
[00:34:10] 高值利率的传产零股息
[00:34:12] 不过在2022、2023年开始
[00:34:14] 就用上下半时间来听股货仔
[00:34:16] 那到了2024
[00:34:17] 就跟着节目分享的选股方向去研究
[00:34:20] 就慢慢找到了
[00:34:21] 比较适合自己的投资方式
[00:34:22] 其实一开始觉得节目里提到的股价
[00:34:25] 怎么都那么贵
[00:34:26] 他说总觉得自己是买不下去的
[00:34:29] 然后他居然记得一件事
[00:34:31] 就是我有分享顺达
[00:34:32] 其实那时候顺达是一家八九十块的公司
[00:34:35] 可是后来获利不如预期
[00:34:37] 他好像年年都配五块钱
[00:34:39] 结果获利不如预期
[00:34:40] 但是呢我就继续观察他
[00:34:42] 他好像从不到一百还是什么
[00:34:44] 反正就跌到八十吧
[00:34:46] 你现在要八十的顺达
[00:34:47] 现在想如果八十的顺达
[00:34:48] 大家不挤破头穿越时空回去买
[00:34:50] 然后我就说
[00:34:52] 因为我有观察他后来出来开了一个法说
[00:34:54] 承诺虽然营收不如预期
[00:34:56] 但是佩席的这个五块钱
[00:34:58] 一定会照常发放
[00:34:59] 我那时候提到
[00:35:00] 这是一个有重视自己承诺的好公司
[00:35:04] 跟微良会记得明年要来一样
[00:35:06] 然后呢
[00:35:07] 所以就去研究他过去的获利
[00:35:10] 觉得他以前其实真的叫做稳定赚钱
[00:35:13] 那就第一次买了一档
[00:35:15] 快破十万的股票
[00:35:16] 相信他给予机会是九十六点七做介入
[00:35:19] 股价后来就破百了
[00:35:21] 可是太早卖飞了
[00:35:22] 当时还不太会抓停力
[00:35:24] 不过这是一个很重要的开始
[00:35:26] 因为我感受到用对方法
[00:35:28] 买对公司是可以赚钱的
[00:35:30] 价值要大于价格是可以买的
[00:35:34] 所以他就买了0052台积电ETF
[00:35:36] 然后981也买了
[00:35:38] 92 9878
[00:35:39] 然后995
[00:35:40] 他说用不同的角度去理解
[00:35:41] 他说尤其台积电
[00:35:42] 以前真的不敢买
[00:35:44] 觉得现在就很贵了
[00:35:45] 就已经涨了
[00:35:46] 大学的时候是不到100块的公司
[00:35:49] 他说现在来看
[00:35:51] 觉得心态的改变真的很不容易
[00:35:53] 也很谢谢我们苦口婆心
[00:35:55] 让他愿意改变
[00:35:56] 那他今年的话就比较积极的做个股了
[00:35:59] 跟过去东王西芒比真的成长很多
[00:36:02] 然后也有讲到妈妈
[00:36:04] 说这个手机的字体
[00:36:05] 已经要非常非常大
[00:36:06] 年纪已经很大了
[00:36:07] 那也从获利中播出预算
[00:36:09] 买一台iPad给妈妈
[00:36:10] 然后也刚好买在苹果调长价格前
[00:36:14] 人生就是要有小缺陷
[00:36:15] 人生就是要有这种小小的幸运
[00:36:18] 所以就一直很想表达感谢
[00:36:20] 于是在今天写出来
[00:36:21] 他又把他的获利贴给我看
[00:36:24] 真的是逐年成长非常非常多
[00:36:26] 给微良看一下
[00:36:27] 我们就不念出来了
[00:36:28] 我们就不念出来了
[00:36:30] 好明显喔
[00:36:30] 对
[00:36:30] 然后他就说希望大家一起在
[00:36:33] 古海平安也可以资产翻倍
[00:36:35] 我们接受到这个祝福了
[00:36:37] 好 有没有什么感想
[00:36:40] 我觉得当然就是
[00:36:42] 人真的要投资
[00:36:43] 这是我第一个感想
[00:36:44] 因为我们所有的事情
[00:36:47] 人家说人不理财
[00:36:48] 财不理你
[00:36:49] 那没有钱万万不能
[00:36:50] 所以其实人生要翻转
[00:36:53] 或者黑白要变彩色
[00:36:55] 要色彩缤纷
[00:36:56] 我觉得真的要投资
[00:36:57] 而且投资越早越好
[00:36:58] 那当然第二件事情
[00:36:59] 我觉得投资这条路上
[00:37:01] 真的没有标准的剧本
[00:37:03] 更没有完美的答案
[00:37:04] 因为每一个人所处的环境不一样
[00:37:07] 然后自己的财力
[00:37:08] 自己的经验
[00:37:09] 自己的个性
[00:37:10] 自己的背景
[00:37:11] 其实通通都不一样
[00:37:12] 所以我觉得只要能够
[00:37:14] 在几次的多空历练当中
[00:37:18] 能够找到适合自己模式的人
[00:37:21] 其实都是很幸福的
[00:37:22] 因为我自己也发现说
[00:37:23] 生病一些长辈
[00:37:25] 或包括我的客户
[00:37:26] 那有些人其实在股市当中的
[00:37:28] 投资的年资比我还久
[00:37:30] 像我自己是从大概1999年开始
[00:37:33] 所以到现在应该也有个
[00:37:35] 差不多27年了
[00:37:37] 但是有一些
[00:37:38] 包括家里面的长辈
[00:37:40] 亲戚
[00:37:40] 其实做股票都做了30几年
[00:37:42] 40年了
[00:37:43] 但是真的有些人
[00:37:44] 其实每一次就是说
[00:37:46] 碰到多头的时候
[00:37:47] 总是一定会赚到钱
[00:37:48] 赚到钱
[00:37:49] 因为如果一个人
[00:37:51] 永远都在赔钱
[00:37:52] 他早就退出股市了
[00:37:53] 但多头的时候
[00:37:54] 大家都会赚到钱
[00:37:55] 但是碰到空头
[00:37:58] 或有时候不是空头
[00:37:59] 只是回档
[00:38:00] 中期的回档
[00:38:01] 可能你的财富又比上一次的低点还破低
[00:38:05] 举例来讲
[00:38:06] 如果说你在疫情之后开始进场
[00:38:09] 那2022年是个空头
[00:38:10] 空头的时候
[00:38:11] 没有人财富不缩水的
[00:38:13] 缩水很正常
[00:38:14] 因为那是市场的因素使来
[00:38:16] 对
[00:38:16] 系统性的
[00:38:17] 所以如果2022年
[00:38:18] 你的财富总资产比2021缩水
[00:38:20] 我觉得是正常
[00:38:21] 但是如果比起2020年的起点
[00:38:23] 那个低点的时候
[00:38:24] 你的财富又破新低了
[00:38:25] 那就不行
[00:38:26] 对
[00:38:27] 或者说像在2025年
[00:38:29] 去年4月发生对等贯税股灾
[00:38:31] 可是即便发生对等贯税股灾
[00:38:32] 我们也知道
[00:38:33] 就大盘指数的角度来看
[00:38:34] 还是比2022
[00:38:35] 或是比2020年
[00:38:36] 还是来得高
[00:38:37] 但是如果你的财富
[00:38:38] 在去年的4月一缩水
[00:38:40] 就又破新低了
[00:38:41] 那就不行
[00:38:42] 那就表示什么
[00:38:43] 第一个
[00:38:44] 常说要小心
[00:38:45] 到底赚钱是不是因为运气
[00:38:47] 然后赔钱是因为靠实力
[00:38:49] 对
[00:38:49] 那第二件事情就是
[00:38:50] 很多人赔了钱之后
[00:38:52] 他不知道原因
[00:38:53] 所以一直在尝试
[00:38:55] 一直在摸索
[00:38:56] 就是做功课的方法之一
[00:38:58] 当然就是看很多书
[00:39:00] 看很多节目
[00:39:01] 发现市场上有很多的高手
[00:39:03] 达人
[00:39:04] 专家
[00:39:04] 有时候人会突然这样觉得
[00:39:07] 好像做波段比较赚钱
[00:39:10] 后来又发现
[00:39:11] 原来当冲更过瘾
[00:39:13] 后来又受挫之后发现
[00:39:15] 还是应该转往
[00:39:16] 就是被动式领袭
[00:39:18] 躺着也能赚
[00:39:19] 其实我意思就是说
[00:39:20] 不断不断去尝试的过程当中
[00:39:22] 有的人可能只用了三年
[00:39:24] 就找到最适合自己的方法
[00:39:26] 但有的人摸索了30年
[00:39:28] 还是在摸索的道路上
[00:39:30] 所以我觉得
[00:39:31] 听起来这位粉丝朋友
[00:39:34] 已经慢慢了解到自己
[00:39:35] 跟了解市场
[00:39:36] 我觉得找到一条
[00:39:37] 适合自己的道路
[00:39:38] 然后坚持下去
[00:39:39] 其实是非常好的
[00:39:41] 还有一个
[00:39:42] 我也间断念一下
[00:39:44] 他也有提到说
[00:39:45] 工作开始就存钱存股
[00:39:47] 希望比银行利息再高一点
[00:39:49] 其实我看到这句的时候
[00:39:51] 我会觉得说
[00:39:52] 大家确实自己内心
[00:39:53] 要设定一些想法
[00:39:55] 因为我也有收到别的讯息
[00:39:56] 是他上半年
[00:39:57] 已经赚了快一倍了
[00:39:58] 可他觉得很痛苦
[00:39:59] 因为他觉得他旁边
[00:40:00] 有人赚得比他还要多
[00:40:01] 这个痛苦是自己给自己的
[00:40:05] 这不是我们旁边的人
[00:40:06] 跟您说什么
[00:40:07] 就可以改善的
[00:40:09] 还有当然就是
[00:40:10] 有一些综合性的理由
[00:40:11] 例如说
[00:40:12] 是不是所有的收益来源
[00:40:14] 都压在股票的收益
[00:40:15] 而不是本业呢
[00:40:16] 因为像如果我们
[00:40:17] 有所谓本业收入的时候
[00:40:19] 有时候股票上面的
[00:40:20] 起起伏伏
[00:40:20] 也会看得比较淡一点点
[00:40:22] 所以也会劝大家说
